date;BTS Comdty;CN Comdty;DU Comdty;FV Comdty;G  Comdty;IK Comdty;JB Comdty;KAA Comdty;KE Comdty;OAT Comdty;OE Comdty;RX Comdty;TFC Comdty;TFS Comdty;TFT Comdty;TU Comdty;TY Comdty;UB Comdty;US Comdty;UXY Comdty;WN Comdty;XM Comdty;XQ Comdty;YM Comdty
1997-09-11;;125.9803047849;100.2959213322;128.6912169992;135.99285892;;171.1702212049;;;;124.2116313145;128.0572626298;;;;115.1577614595;228.9353114871;;161.759372798;;;174.2407174309;;132.863914592
1997-09-12;;126.8299316009;100.2662634988;129.1833284279;136.4339480422;;171.7366573271;;;;124.2602561902;128.3521832387;;;;115.323506287;230.1884866293;;163.291782571;;;174.0731404993;;132.7571374891
1997-09-15;;127.0849478038;100.1074032762;129.2211220103;136.8743785766;;;;;;124.0527053706;128.3521832387;;;;115.3409531109;230.2544432157;;163.5171369494;;;175.471421641;;132.9700554293
1997-09-16;;128.2041809891;100.1470077149;130.1295306009;138.480738043;;172.1407536941;;;;124.3449021738;128.9814562003;;;;115.6201022941;232.5629237406;;166.2664603656;;;175.1921544908;;132.9700554293
1997-09-17;;128.3533583345;100.1470077149;130.2052313168;138.3710077252;;172.2757756354;;;;124.381430065;129.0199865875;;;;115.64627253;232.7607934999;;166.5819564953;;;177.5599417425;;133.3242806517
1997-09-18;;128.1407837562;100.1568945514;130.1106338103;139.1816331584;;172.1418285507;;;;124.5637898028;129.4303479392;;;;115.6201022941;232.628880327;;166.5368856196;;;176.8795862637;;133.1825683602
1997-09-19;;128.3431658365;100.0284236614;130.1295306009;138.7761192067;;172.1418285507;;;;124.2599940231;129.1611697944;;;;115.6026554701;232.7607934999;;166.8073108737;;;176.9930184506;;133.2180758827
1997-09-22;;128.5242445399;99.9796183897;130.2809320327;139.2528955507;;172.6512037035;;;;124.2599940231;129.3890614143;;;;115.64627253;233.2224896049;;167.2580196304;;;177.6213507722;;133.3250972364
1997-09-23;;128.4498006475;100.0869016722;130.1106338103;139.068456689;;;;;;124.4159001086;129.4396623421;;;;115.5764852342;232.7607934999;;166.6720982466;;;178.0221988765;;133.4677746528
1997-09-24;;128.9506103071;100.1758510863;130.337735958;139.3638149851;;172.7190119805;;;;124.5860411023;129.849875589;;;;115.6811661779;233.3544027777;;167.7087283872;;;177.6761153993;;133.2881966565
1997-09-25;;128.4586844881;100.0570484751;129.9213252451;139.4383588821;;173.1636647706;;;;124.2451755462;129.4004353995;;;;115.5328681743;232.2331408085;;166.3566021169;;;178.2544770558;;133.4320907122
1997-09-26;;129.0678044038;100.0173833755;130.1674377344;141.2769162533;;173.3655629925;;;;124.1842079728;129.5161931791;;;;115.637549118;232.8267500863;;166.9425235007;;;177.1067585153;;133.1818205169
1997-09-29;;128.5435690815;100.0173833755;130.1674377344;140.7611597489;;174.0139364996;;;;124.1842079728;129.4388061113;;;;115.637549118;232.6948369135;;166.762239998;;;178.1352557677;;133.5381376276
1997-09-30;;128.5221593342;100.0669201464;130.0917370185;141.0197743388;;173.5534524096;;;;124.3547636075;129.7215150173;;;;115.5939320581;232.4310105678;;166.2664603656;;;177.6734665371;;133.3583933602
1997-10-01;;129.2383332537;100.0765747717;130.4891373897;142.1280294429;;174.6021169149;;;;124.4734872735;130.2100085586;;;;115.7422300617;233.4863159506;;167.7988701385;;;177.6734665371;;133.3220418327
1997-10-02;;129.934898705;100.0862774909;130.5837348962;142.3495570424;;174.6021169149;;;;124.4376927495;130.2477721693;;;;115.7771237096;233.8160988827;;168.2045080196;;;178.1417632406;;133.4678469419
1997-10-03;;130.4606523872;;130.602631688;143.7159821719;;173.8695184448;;;;;;;;;115.8294641814;233.8820554692;;168.2495788953;;;178.5533824327;;133.5409054274
1997-10-06;;130.7181081121;100.0862774909;130.8487441773;142.7928933678;;174.3894232322;;;;124.4496554411;130.5632914023;;;;115.8992514772;234.5416213334;;169.0157837817;;;;;
1997-10-07;;130.6966331293;100.0960440437;130.9622384756;142.5331805758;;175.1597730471;;;;124.4256354316;130.4872672913;;;;115.9428685371;234.8714042656;;169.3763507871;;;177.73771607;;133.0344028004
1997-10-08;;130.0745391053;100.0471763021;130.2052313168;141.308669422;;174.8375865293;;;;124.1852632886;130.157593511;;;;115.6811661779;233.0246198456;;167.1678778791;;;178.2056335425;;133.1069918986
1997-10-09;;129.5172461844;99.5942544898;130.1106338103;140.5661757572;;174.0460674299;;;;123.2529583078;129.2761930154;;;;115.6549959419;232.8267500863;;166.9875943764;;;175.6285226982;;132.41296836
1997-10-10;;129.0151471246;99.5453255378;129.8646348709;140.4550279799;;;;;;122.9882177587;128.7683672916;;;;115.5764852342;231.9693144628;;165.9058933602;;;174.4076748705;;132.1201188941
1997-10-13;;;99.6138444338;;141.1970645287;;174.462568862;;;;123.3011768264;129.2128339173;;;;;;;;;;173.5412625681;;131.93722805
1997-10-14;;129.3135339061;99.6626859424;130.2052313168;141.3823451078;;174.1948095661;;;;123.3972740693;129.4662929987;;;;115.6811661779;232.9586632592;;167.1228070034;;;174.115361453;;132.1556239569
1997-10-15;;129.3135339061;99.4961045248;130.0160363026;140.9743507129;;174.2888660479;;;;123.0478301362;128.8433726655;;;;115.6113788821;232.5629237406;;166.5819564953;;;175.3832085166;;132.5559130549
1997-10-16;;129.2816745726;99.3288838959;130.0160363026;140.6415244879;;173.8951038241;;;;122.6486611919;128.3201535737;;;;115.6201022941;232.5629237406;;166.5819564953;;;174.6860155712;;132.4093137077
1997-10-17;;128.7399877644;99.2900765169;129.6375327232;140.678518893;;174.352138419;;;;122.5890090284;128.1313525369;;;;115.4630808785;231.6395315306;;165.6354681061;;;175.7826166325;;132.736753957
1997-10-20;;129.1228520418;99.2997652452;129.6753263056;139.7825896414;;174.8621828577;;;;122.7796378801;128.4707349503;;;;115.4892511145;231.8374012899;;165.9509642358;;;176.3606337069;;132.9908918634
1997-10-21;;129.0381077426;99.2420578506;129.6753263056;139.5210689553;;174.8890805867;;;;122.5312665944;128.1213557532;;;;115.4718042905;231.8374012899;;165.9960351115;;;175.7356713432;;132.8123716886
1997-10-22;;128.9640417365;99.2420578506;129.7510270215;139.4837339986;;174.9429919735;;;;122.4364597093;127.6712554429;;;;115.4805277025;232.0352710492;;166.2213894899;;;175.4006757935;;132.6365858979
1997-10-23;;129.6203850855;99.3774796887;130.3188391662;140.1926639145;;175.1831055065;;;;122.7933081452;128.1606780998;;;;115.7160598258;233.2884461913;;167.7537992628;;;175.5122085486;;132.4961961814
1997-10-24;;129.7579164736;99.5801350047;130.4512302563;140.3419945988;;175.3431418097;;;;123.1967858091;128.7741484548;;;;115.7422300617;233.6182291234;;168.429862398;;;176.2217701011;;132.530415869
1997-10-27;;130.6379186424;99.6093926905;131.1893406233;139.96190257;;175.756230135;;;;123.220771409;128.2427420289;;;;116.0562728927;235.0033174384;;169.2411381601;;;178.6985929328;;132.8376061296
1997-10-28;;130.2699682853;99.678964405;130.6594356121;139.5812848578;;176.1468286931;;;;123.3552116325;128.6166730183;;;;115.8120173575;233.9480120556;;168.2495788953;;;180.6686680656;;133.6543017702
1997-10-29;;130.7004733143;99.7774344128;130.943341685;139.6957238709;;175.9045286958;;;;123.6094992085;129.025474768;;;;115.951591949;234.8714042656;;169.5566342898;;;179.4123509838;;133.4442900611
1997-10-30;;130.9826485531;99.8570428802;131.2461445486;140.0771415363;;176.405951994;;;;123.8664739546;129.2836758554;;;;116.0562728927;235.7288398891;;170.4129809277;;;180.3280882507;;133.690231409
1997-10-31;;130.9617377784;99.9167912036;131.3029484726;140.2682960572;;176.2034990303;;;;123.97668341;129.5291393249;;;;116.0562728927;235.860753062;;170.8636896844;;;179.697555378;;133.5144186976
1997-11-03;;130.4706371246;99.858980386;130.943341685;139.8982771503;;;;;;123.7160235123;129.0791241368;;;;115.8905280652;234.937360852;;169.8270595439;;;178.5668648526;;133.1475668035
1997-11-04;;130.0851453688;99.839539565;130.6973427456;140.0099582729;;176.2034990303;;;;123.7040704748;129.2556789052;;;;115.8120173575;234.4097081606;;169.1960672844;;;178.2734115656;;133.0749717777
1997-11-05;;130.2460885674;99.7521709906;130.7162395374;139.8244080175;;176.4015211431;;;;123.5130735385;129.091950926;;;;115.8207407694;234.475664747;;169.2862090358;;;177.9805801334;;132.9299261808
1997-11-06;;130.5249371265;99.7716135171;130.943341685;139.1898596957;;176.2697952504;;;;123.5608898833;128.9910536363;;;;115.8730812413;235.2011871977;;170.1876265493;;;178.1548059687;;132.8939828238
1997-11-07;;130.6739888932;99.7716135171;130.8676409691;139.8232822665;;176.4006094718;;;;123.6211636441;129.3344495963;;;;115.8469110054;235.0692740248;;170.1425556736;;;179.4887978131;;133.2514740408
1997-11-10;;130.6633272069;99.6836539923;130.8108370439;139.8232822665;;175.8384250176;;;;123.5130011849;129.359808891;;;;115.8207407694;235.0033174384;;170.0974847979;;;178.9621088547;;133.1434658343
1997-11-11;;130.6633272069;99.7031988479;;138.957769569;;175.5520166773;;;;123.48896718;129.2583805629;;;;;;;;;;178.7869347709;;133.0714901319
1997-11-12;;130.9934172525;99.6449582481;130.8865377597;137.7924406807;;175.0378221289;;;;123.2860507616;128.8302065402;;;;115.8730812413;235.2011871977;;170.4129809277;;;178.7292494121;;132.9648243809
1997-11-13;;131.3235072981;99.8100167707;130.9811352674;138.2419464387;;176.2660275218;;;;123.6800511504;129.3592667893;;;;115.9079748892;235.399056957;;170.638335306;;;179.2561577837;;132.9648243809
1997-11-14;;131.3128886237;99.9260067907;131.0001456091;139.2515464366;;175.890115018;;;;123.8345682003;129.5599107856;;;;115.8992514772;235.5309701298;;170.9087605601;;;179.7246980807;;133.1803458618
1997-11-17;;131.18580632;99.9356572763;131.075846325;139.363909632;;175.2051780776;;;;123.8701693564;129.5849514573;;;;115.9254217131;235.7288398891;;171.3143984412;;;179.2551482886;;133.0363118806
1997-11-18;;131.1964159834;99.8774627246;131.0568359833;138.9905796927;;175.2051780776;;;;123.834388889;129.6478684405;;;;115.8818046533;235.7288398891;;171.3594693169;;;179.5484958541;;133.0723046351
1997-11-19;;131.3871336737;99.9353963371;131.2082374151;139.5879782309;;175.1155201892;;;;124.0006157003;130.211582262;;;;115.9428685371;236.1905359941;;172.1256742033;;;180.3636430889;;133.2503728484
1997-11-20;;130.8879521417;99.9547194797;131.075846325;140.4819569777;;174.9348806811;;;;124.0956611714;130.3870683157;;;;115.8643578293;235.860753062;;171.7200363223;;;180.3636430889;;133.1787453007
1997-11-21;;131.2106585326;99.8973077455;131.3029814147;140.3329008398;;174.973469686;;;;123.9073989946;130.2008563933;;;;115.9865407918;236.2573798889;;172.0361131706;;;179.5429409867;;133.0353925752
1997-11-24;;130.7432357131;99.9455004817;131.0948594242;140.7421759002;;;;;;124.1088893115;130.4884678792;;;;115.8643578293;235.6624396485;;171.3588056384;;;179.7764927935;;133.0711377797
1997-11-25;;130.8265324056;99.9934672412;131.0948594242;141.0372604045;;175.9306957674;;;;124.2386540628;130.6876072668;;;;115.8381757659;235.7946485908;;171.7651901577;;;178.9700603079;;133.0004519086
1997-11-26;;130.9922839376;99.9744510859;131.0380472605;140.7425807766;;175.6749937828;;;;124.0866589057;130.5765870582;;;;115.7945389936;235.5963351774;;171.8103439932;;;178.8552209177;;132.9297734991
1997-11-27;;130.0599315702;99.9649685905;;140.5585710404;;175.4187476227;;;;124.0866589057;130.5273775029;;;;;;;;;;177.7835005652;;132.581792054
1997-11-28;;129.4582799519;100.0503417477;130.943436031;141.1160462772;;175.5458886095;;;;124.2616289776;130.8842751134;;;;115.7159928035;235.5963351774;;171.9909593351;;;177.1627006827;;132.3720789576
1997-12-01;;130.0035590548;100.0407051522;130.943436031;141.0425379172;;175.7871987382;;;;124.2260786809;130.9717897147;;;;115.7247201579;235.7285441197;;172.0812670061;;;176.8749634143;;132.3363511582
1997-12-02;;130.4871452628;100.0407051522;130.9812350955;141.3355602141;;175.7067495249;;;;124.357451351;131.3877950166;;;;115.7247201579;235.7285441197;;172.1264208416;;;176.4728231435;;132.1934696667
1997-12-03;;130.4451150248;99.9726282476;131.113758957;141.0420672126;;176.6253501991;;;;124.2376219676;131.2992561519;;;;115.7945389936;235.9929620043;;172.3973438544;;;177.2778622149;;132.2648422132
1997-12-04;;130.1514825567;100.0212063893;131.1705711208;141.3688734567;;177.1626547045;;;;124.4650720289;131.6404245574;;;;115.8469031204;235.9929620043;;172.171574677;;;177.7946631542;;132.3713249393
1997-12-05;;129.2718221073;99.9729526279;130.6783883092;140.5745203091;;176.9759545824;;;;124.3223785986;131.3768432478;;;;115.6898107401;235.0674994082;;171.5394209803;;;177.6228500219;;132.4066992593
1997-12-08;;128.8310945225;99.9729526279;130.4323536878;141.1133135758;;177.1223554527;;;;124.3816235507;131.664504766;;;;115.5850824865;234.3403502255;;170.4557289289;;;176.9357144471;;132.2648316155
1997-12-09;;128.600464374;99.9729526279;130.526964916;141.7613560602;;176.0105422256;;;;124.3343744996;131.5896952348;;;;115.6461739678;234.538663639;;170.5911904353;;;175.9769194842;;132.1242917021
1997-12-10;;128.6737642651;99.9922488722;130.8487112352;141.9769125922;;176.4402197774;;;;124.3700381352;131.6273394457;;;;115.7945389936;235.2658128216;;171.223344132;;;175.1895634395;;131.8426721896
1997-12-11;;128.5170341703;100.2249820938;131.2272697182;143.0617558206;;176.8155496643;;;;124.8479729804;132.2831594076;;;;115.9516313739;236.32348436;;172.5328053609;;;176.3065803335;;132.0171484911
1997-12-12;;129.5252626919;100.3025528207;131.6248413003;143.0977342098;;176.3621698717;;;;125.0510769258;132.7245367822;;;;116.0999963998;237.3811558984;;173.9325742607;;;176.8115682873;;132.3314172421
1997-12-15;;129.1579121717;100.2928406992;131.435505275;143.2045449165;;176.6410217962;;;;124.991243251;132.5855924161;;;;116.0127228551;236.8523201292;;173.300420564;;;177.9791648479;;132.6762845381
1997-12-16;;129.1160676474;100.283207481;131.4544048079;142.9545877271;;176.4416133104;;;;124.9437651922;132.5730637295;;;;115.9952681462;236.9184246003;;173.5713435768;;;178.0347515341;;132.5731888521
1997-12-17;;128.8957348572;100.2153146842;131.3408940468;142.594520541;;175.621392392;;;;124.8123093448;132.3081654712;;;;115.9429040195;236.5879022446;;173.0746513866;;;176.574845103;;132.1208237296
1997-12-18;;129.1361722387;100.3219840774;131.49231744;142.8125482719;;176.3249454786;;;;125.0751735097;132.8378662097;;;;116.0127228551;237.1167380138;;173.8874204252;;;176.6852717862;;132.1894894431
1997-12-19;;129.688288789;100.5066143306;131.7383520614;143.2491267387;;176.3518065516;;;;125.4104235664;133.0400765665;;;;116.0738143364;237.8438871964;;174.5195741219;;;178.355335954;;132.4649547654
1997-12-22;;129.5426602726;100.5259263556;131.6815398977;143.0678728005;;176.4318147503;;;;125.4818091697;133.0526348987;;;;115.9952681462;237.7777827253;;174.7001894638;;;178.8606226591;;132.7411627175
1997-12-23;;129.7293371273;100.5743905259;131.6626403648;143.5401812292;;;;;;125.5773529297;133.2039095539;;;;115.9952681462;237.7116782541;;174.6550356283;;;179.5402168295;;132.8801155157
1997-12-24;;129.3758158003;;131.5869286682;143.7219581724;;176.5523356534;;;;;;;;;115.9952681462;237.5133648407;;174.4744202864;;;180.0538061536;;133.1244616504
1997-12-25;;;;;;;176.4186810028;;;;;;;;;;;;;;;;;
1997-12-26;;;;131.5869286682;;;176.5388315851;;;;;;;;;116.0039955007;237.5133648407;;174.5195741219;;;;;
1997-12-29;;129.7073860554;100.487715233;131.5112169716;143.6491602276;;176.5656491365;;;;125.3637599974;132.9909800323;;;;115.9690860828;237.2489469561;;174.1583434381;;;180.4536189706;;133.1593232167
1997-12-30;;129.3741723007;100.4013555533;131.3029814147;142.2786690735;;176.4320663984;;;;125.1036525673;132.3295581922;;;;115.9167219561;236.5879022446;;173.210112893;;;179.9427717974;;133.0900163551
1997-12-31;;130.0105605795;;131.5869286682;142.6730410327;;;;;;;;;;;116.0301775641;237.2489469561;;174.0680357671;;;178.8743062354;;132.8485676418
1998-01-02;;130.7995390052;100.4110375998;132.0600983806;142.8202225616;;;;;;125.2229501045;132.5310333815;;;;116.1872699444;238.5049319079;;175.5129585024;;;179.5215005014;;132.9569809405
1998-01-05;;132.0418242879;100.5166579802;132.9497392068;144.4242596519;;177.1638025353;;;;125.554216507;133.6799203392;;;;116.4839999961;240.5541705136;;177.5900349344;;;182.6297364585;;133.8491856782
1998-01-06;;132.0418242879;100.4879112306;133.1011626;144.8229068623;;177.5209838461;;;;125.4715689826;133.5552962718;;;;116.5887282496;240.752483927;;177.7254964408;;;183.5146051475;;134.0980973728
1998-01-07;;131.6644655698;100.5357289207;132.9497392068;144.8229068623;;177.3462336399;;;;125.5658388494;133.7294292606;;;;116.5625461862;240.1575436867;;176.6418043893;;;182.7991040814;;133.8825622408
1998-01-08;;132.3666247359;100.7663444669;133.4229089192;145.2558352902;;176.9444851318;;;;126.1459854296;134.5042539627;;;;116.7720026933;241.0830062828;;177.4997272634;;;182.5639519874;;133.8470550872
1998-01-09;;132.9220640763;100.804709108;133.9908034274;145.6887368764;;177.0116763962;;;;126.1814387341;134.7412598746;;;;117.0163686182;242.3389912346;;178.6737269858;;;183.6430941192;;134.0999694609
1998-01-12;;133.5698301782;100.8718784164;133.9719038945;146.1242420994;;177.3328813409;;;;126.3233178261;134.9658960888;;;;116.9814592004;242.3389912346;;178.7640346568;;;185.0292426898;;134.4247948528
1998-01-13;;133.4234583693;100.8910446982;133.7636683376;146.0511300105;;177.1304185443;;;;126.3233178261;134.8786511295;;;;116.8767309468;241.9423644077;;178.4931116439;;;183.4995399541;;134.0948600753
1998-01-14;;133.1619159225;100.9006224929;133.4797210829;145.6139874489;;177.0626164501;;;;126.3587217252;135.0032172538;;;;116.7894574022;241.3474241674;;177.9964194537;;;182.7747698715;;133.8765327759
1998-01-15;;132.828166719;100.8815560076;133.4797210829;145.3222727639;;;;;;126.2882432962;134.8916292301;;;;116.7894574022;241.2152152251;;177.7706502763;;;183.0780580751;;133.8765327759
1998-01-16;;132.6092047582;100.9675155787;133.1200621328;145.1765764711;;176.4313624419;;;;126.3941585613;134.8419418439;;;;116.6498197308;240.3558571001;;176.7321120603;;;181.7853313928;;133.5790179477
1998-01-19;;132.2965542255;100.9485025558;;145.1399309546;;176.2665728249;;;;126.3707316255;134.9284891679;;;;;;;;;;181.4791087531;;133.5790179477
1998-01-20;;132.0678021208;100.9579885733;132.9686387397;145.5766977335;;176.1283068313;;;;126.3239787604;134.8914774191;;;;116.6061829585;240.0253347444;;176.325727541;;;181.3564904739;;133.6908425559
1998-01-21;;132.4305932241;100.8815586807;133.1200621328;145.3940964553;;175.3027631557;;;;126.1827188826;134.5187177248;;;;116.6760017942;240.3558571001;;176.7321120603;;;181.9668783245;;133.876325206
1998-01-22;;132.6576127162;100.8525071952;133.2336864615;145.5416448196;;175.7347865802;;;;126.146923034;134.5313122419;;;;116.7545479844;240.3558571001;;176.0999583636;;;182.2707982028;;133.8394737211
1998-01-23;;132.3790554262;100.881916879;132.4954690273;145.4294267326;;174.7039250509;;;;126.146923034;134.2635663447;;;;116.4927273505;238.3727229656;;173.6164974123;;;181.219774587;;133.6517919963
1998-01-26;;132.8337205417;100.9892035052;132.7605167491;145.2811894335;;174.6618886089;;;;126.3992923298;134.7329079529;;;;116.5800008951;239.2981855617;;175.0162663121;;;;;
1998-01-27;;132.2997029479;100.9599675743;132.3440456341;145.2811894335;;174.6902532433;;;;126.3032306943;134.5681397316;;;;116.3792717425;238.4388274368;;174.0228819316;;;179.796474097;;133.2360099144
1998-01-28;;132.0634219014;100.9213213644;132.362945167;144.6943243366;;174.5198203269;;;;126.2198991798;134.4927464586;;;;116.387999097;238.4388274368;;174.2034972735;;;179.7346946826;;133.3117684982
1998-01-29;;132.2985424953;101.0265398856;133.0633635354;145.0245567409;;174.4351929693;;;;126.4909755502;135.1023254879;;;;116.6410923764;240.0253347444;;176.0999583636;;;178.7613377833;;133.1246747086
1998-01-30;;132.0820060798;101.0074573615;133.2147869286;145.3896027213;;174.9940465939;;;;126.4557066925;135.1395527851;;;;116.6847291487;240.5541705136;;176.6869582248;;;180.8105288046;;133.6200061896
1998-02-02;;131.9561430895;100.9683123886;133.0065513717;144.9460263666;;174.6659824632;;;;126.3833621037;134.8850601428;;;;116.5974556041;239.9592302732;;175.7387276798;;;180.3926691237;;133.5469925112
1998-02-03;;132.1455896248;101.0075156455;133.1011626;145.0573465028;;174.748291806;;;;126.5644928651;135.1909060185;;;;116.6236376674;240.0914392155;;175.8290353507;;;179.6266473238;;133.4023635997
1998-02-04;;132.1771836886;100.9187919579;133.1768742966;144.6092526916;;175.1669249752;;;;126.3337174866;134.6909970697;;;;116.6760017942;240.0914392155;;175.6935738443;;;180.4520078886;;133.764414794
1998-02-05;;131.8804186722;100.8988624821;132.9119401423;144.6838358078;;175.1389889969;;;;126.2354986776;134.4059492062;;;;116.5974556041;239.3642900329;;174.6098817928;;;180.3347128575;;133.728434356
1998-02-06;;131.9442464897;100.9286801981;132.8362284457;144.4989221578;;175.166796715;;;;126.3702039519;134.7936561713;;;;116.5450914773;239.2981855617;;174.7453432993;;;179.7535599255;;133.621273275
1998-02-09;;131.5826060216;100.9090257498;132.6090933559;144.4254796769;;175.5418082271;;;;126.3459881055;134.7553224178;;;;116.4665452871;238.8354542637;;174.248651109;;;179.9281604636;;133.6929139094
1998-02-10;;131.5932232356;100.938586652;132.722604117;145.3050041066;;175.6398300386;;;;126.467392729;135.0884411137;;;;116.4927273505;239.0998721483;;174.5647279574;;;180.1049549694;;133.7654155013
1998-02-11;;131.8579526094;101.0071286035;132.9497392068;145.9664733469;;;;;;126.6966118394;135.801418379;;;;116.5450914773;239.8931258021;;175.9193430217;;;180.8690245974;;133.981851525
1998-02-12;;131.8791501106;101.0169767735;132.8929270431;146.1143050812;;175.3491134926;;;;126.75728049;136.0959368927;;;;116.5450914773;239.6948123886;;175.5129585024;;;181.2809583155;;133.9458519361
1998-02-13;;131.794671553;101.0072023692;133.0822630683;146.2252938471;;175.6800868762;;;;126.6850234202;136.0323907004;;;;116.6236376674;240.1575436867;;176.0999583636;;;181.9887815309;;134.0536715223
1998-02-16;;131.9106768148;101.0170031834;;146.0406732457;;175.9539290434;;;;126.7333249566;136.2362879509;;;;;;;;;;181.8138520613;;134.0891523114
1998-02-17;;132.1647640384;101.1049400374;133.2336864615;146.2615822774;;175.9812029271;;;;126.9259386655;136.719059025;;;;116.6672744398;240.752483927;;177.0481889086;;;181.8725102025;;133.9463961833
1998-02-18;;132.0689554207;101.0755430588;133.0443504362;145.8184928341;;176.1313041533;;;;126.7931341253;136.4897172468;;;;116.5974556041;240.289752629;;176.325727541;;;182.3421135123;;133.9463961833
1998-02-19;;132.0689554207;101.0657686545;132.9686387397;145.7446941864;;176.5837179038;;;;126.8292626602;136.4770080084;;;;116.5538188318;240.0914392155;;176.0999583636;;;182.163834713;;133.9103851745
1998-02-20;;131.79896288;101.0462016322;132.8740275102;145.6091620718;;176.5837179038;;;;126.7569382681;136.209865334;;;;116.5189094139;239.7609168598;;175.7387276798;;;181.8108356719;;133.9103851745
1998-02-23;;131.519077755;101.0362933569;132.6658513517;145.3233283172;;177.1908096157;;;;126.7813538375;136.3000484702;;;;116.4316554755;239.0996898414;;174.9240748087;;;183.0409688148;;134.2654705067
1998-02-24;;131.0883037363;100.9670310519;131.9467386331;144.804658995;;177.1908096157;;;;126.6716352505;136.3515106433;;;;116.1349920847;237.7111131028;;173.6115785165;;;181.9842833659;;134.0519581964
1998-02-25;;131.3798751369;101.0555744235;132.1738089334;144.9270176859;;176.4650223273;;;;126.8534560659;136.7480665918;;;;116.1960698416;238.3723401212;;174.5620068661;;;180.9331998402;;133.7316666877
1998-02-26;;131.4230587305;101.0359108683;131.9657463089;144.8862140797;;176.4378920468;;;;126.8171154656;136.645795884;;;;116.1437174785;237.9756039102;;174.0641634449;;;181.0505756477;;133.8033613181
1998-02-27;;131.3153803566;101.0260900189;132.0792246915;144.2472686937;;176.1367373265;;;;126.7566151209;136.5053299655;;;;116.1698936601;238.3062174194;;174.4714898804;;;180.2228369217;;133.694746148
1998-03-02;;131.1250644877;101.0554640239;131.7007741909;144.9237688405;;176.3549873055;;;;126.8169837167;136.6458570212;;;;116.0564635401;237.1821314882;;172.8421841383;;;179.7484034113;;133.658279766
1998-03-03;;130.2274886749;100.9966072717;131.4359156081;144.2050236939;;176.5728717822;;;;126.6113505681;136.1723001746;;;;115.9866603893;236.454781768;;172.118048253;;;178.3439085552;;133.3688326886
1998-03-04;;130.1958228944;100.8893112766;131.4925980324;143.8664860104;;176.7493157515;;;;126.2986250389;135.3832440967;;;;116.0215619647;236.5870271716;;172.3443407171;;;179.2744848248;;133.6569984597
1998-03-05;;130.1429573752;101.0542696713;131.5116057082;144.4168362391;;177.2873342169;;;;126.633654264;135.6491145941;;;;116.0564635401;236.3886590661;;171.8464972959;;;180.0275591646;;133.8356499905
1998-03-06;;130.3862930227;101.0542696713;131.7386760086;144.6726572451;;176.9106918153;;;;126.6814351277;135.9777342557;;;;116.117541297;236.9837633826;;172.6158916741;;;179.0424395367;;133.6925343289
1998-03-09;;131.0030082308;101.1513765161;131.9467386331;145.3458293317;;177.4492582038;;;;126.9807918484;136.7759416475;;;;116.1960698416;237.644990401;;173.6568370094;;;179.503733198;;133.8352218851
1998-03-10;;131.3011552082;101.1513765161;131.9846404507;145.4671999909;;177.5571997952;;;;126.9688432802;136.8517982361;;;;116.2135206293;237.7111131028;;173.7020955022;;;180.6694978234;;134.122599481
1998-03-11;;131.8023984542;101.1030768257;132.136020651;145.3859065727;;178.1425155804;;;;126.9211965069;136.8896094788;;;;116.2658729924;238.2400947175;;174.290455909;;;181.2524301762;;134.1583429938
1998-03-12;;132.3988616545;101.1419050646;132.457675192;145.8897395585;;177.9824628111;;;;127.1486226907;137.4215491068;;;;116.3618523247;239.0996898414;;175.5124352156;;;181.4879325138;;134.3384894215
1998-03-13;;132.1863216828;101.0637628713;132.4008792338;145.642309373;;177.8211456437;;;;126.9920420293;137.0901935098;;;;116.344401537;238.9013217359;;175.1503672729;;;182.6818382879;;134.5933731163
1998-03-16;;132.4838987106;101.0637628713;132.6279495341;146.1905764826;;178.3386265324;;;;127.0521145089;137.3190189211;;;;116.4142046878;239.4303033506;;175.8292446655;;;182.979161271;;134.5933731163
1998-03-17;;132.4521301699;101.034421489;132.5901612516;145.7222584192;;178.1652763902;;;;127.0038732684;137.2041699319;;;;116.3793031124;239.1658125433;;175.2408842586;;;182.979161271;;134.5574821734
1998-03-18;;132.536768656;101.0538555445;132.457675192;145.9829819455;;178.2445766049;;;;127.0398195407;137.3309522817;;;;116.3356761432;238.9013217359;;174.9693333016;;;183.4501691054;;134.7715660835
1998-03-19;;132.5156120168;100.8887430982;132.4008792338;145.4218841366;;178.0604348752;;;;126.668547927;136.8747486436;;;;116.3007745678;238.7690763322;;174.9240748087;;;183.4501691054;;134.7715660835
1998-03-20;;132.7907258777;100.8790650364;132.4198869095;146.0660593684;;177.8099147389;;;;126.7640202608;137.2661978684;;;;116.3356761432;238.9674444377;;175.3314012443;;;183.4501691054;;134.7356807067
1998-03-23;;132.7272291116;100.9081807785;132.4198869095;145.8868577048;;178.3368808549;;;;126.7640202608;137.1015806292;;;;116.3182253555;239.0335671396;;175.4671767228;;;182.8539293167;;134.6633554389
1998-03-24;;132.8544019625;100.9469763947;132.3819850919;146.1481120773;;178.1785847474;;;;126.8716579421;137.4052907454;;;;116.3007745678;239.0335671396;;175.4671767228;;;182.9730058565;;134.735702277
1998-03-25;;132.8118427465;100.8984139105;132.0035345914;146.1481120773;;178.405220644;;;;126.6920103871;137.1518442798;;;;116.1524428724;238.1739720157;;174.3809728947;;;183.5087765193;;134.807917637
