,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,101m,102m,103m,104m,105m,106m,107m,108m,109m,110m,111m,112m,113m,114m,115m,116m,117m,118m,119m,120m,121m,122m,123m,124m,125m,126m,127m,128m,129m
2010-12-28,0.1394668317121918,0.1271280920389969,0.11478935236580196,0.11526321629336643,0.1170857753368003,0.11890833438023418,0.11965309224378107,0.12039785010732795,0.12114260797087485,0.12202507082338936,0.12292202893790047,0.12381898705241157,0.12422717628196285,0.12463536551151413,0.1250435547410654,0.1254517439706167,0.12585993320016797,0.126206333395658,0.12618199938678046,0.1261576653779029,0.12613333136902538,0.12610899736014783,0.12608466335127028,0.12607141583037584,0.12612468723737993,0.12617795864438403,0.12613510014821977,0.12585191689413464,0.12556873364004947,0.12535118589888355,0.12526490918355604,0.1251786324682285,0.12509235575290098,0.12500607903757346,0.12491980232224593,0.12481821195561547,0.12467833746072764,0.1245384629658398,0.12439858847095195,0.12425871397606411,0.12411883948117627,0.12405260420279376,0.12406737206256711,0.12408213992234046,0.12409690778211382,0.12411167564188717,0.12412644350166052,0.12403603324530686,0.12380538550078386,0.12357473775626088,0.12334409001173788,0.12311344226721488,0.12288279452269188,0.1227466319537762,0.12266861410831119,0.12259059626284616,0.12251257841738114,0.12243456057191612,0.1223565427264511,0.12233708494847857,0.12236154722112541,0.12238600949377226,0.1224104717664191,0.12243493403906594,0.12245939631171278,0.12258220513164235,0.122744352570485,0.12290650000932764,0.1230686474481703,0.12323079488701294,0.12339294232585558,0.12325323829758891,0.12299279368247852,0.12273234906736812,0.12247190445225771,0.12221145983714732,0.12195101522203691,0.1217742691230179,0.1216114727766808,0.1214486764303437,0.1212858800840066,0.1211230837376695,0.1209602873913324,0.12088632582792704,0.12082171529430397,0.1207571047606809,0.12069249422705781,0.12062788369343475,0.12056664027941993,0.12057273925757014,0.12057883823572037,0.12058493721387059,0.1205910361920208,0.12059713517017102,0.12060749503532897,0.1207030726406415,0.12079865024595404,0.12089422785126658,0.12098980545657911,0.12108538306189165,0.12119390852474923,0.12134386713175094,0.12149382573875266,0.12164378434575436,0.12179374295275608,0.1219437015597578,0.12211006331992752,0.12234613848106134,0.12258221364219514,0.12281828880332896,0.12305436396446276,0.12329043912559658,0.12355148227518589,0.12386246140168623,0.12417344052818657,0.12448441965468691,0.12479539878118726,0.1251063779076876,,,,,,,,,,,
2010-12-29,0.1515928748800342,0.1330078492401722,0.1144228236003102,0.11522907831024912,0.11700489703767811,0.11873086487222302,0.11945981484908695,0.12018876482595088,0.12091771480281481,0.1217225318732055,0.12253114229827253,0.12332006154210366,0.12371515716121673,0.1241102527803298,0.12450534839944287,0.12490044401855595,0.125295539637669,0.12560929051245426,0.12557732622384626,0.12554536193523827,0.12551339764663025,0.12548143335802225,0.12544946906941426,0.1254328183287857,0.12548125016706976,0.12552968200535383,0.12548301812605298,0.12524616281158235,0.1250093074971117,0.12484370725016003,0.12479389648792664,0.12474408572569326,0.12469427496345989,0.1246444642012265,0.12459465343899312,0.12451159456567888,0.12436203947020288,0.1242124843747269,0.12406292927925092,0.12391337418377493,0.12376381908829895,0.12369578794928665,0.1237018694979686,0.12370795104665057,0.12371403259533252,0.12372011414401449,0.12372619569269644,0.12361392757148458,0.12337147481338953,0.12312902205529448,0.12288656929719942,0.12264411653910437,0.1224016637810093,0.12226131891329227,0.12217202799076424,0.1220827370682362,0.12199344614570816,0.12190415522318013,0.1218148643006521,0.12178915695557202,0.12180257796584454,0.12181599897611706,0.12182941998638958,0.1218428409966621,0.12185626200693461,0.121974059213936,0.12212447398241519,0.12227488875089436,0.12242530351937353,0.12257571828785271,0.12272613305633188,0.1225683826393862,0.12231433060199524,0.12206027856460427,0.12180622652721332,0.12155217448982236,0.1212981224524314,0.12113140867190349,0.12097388839209798,0.12081636811229249,0.12065884783248698,0.12050132755268149,0.12034380727287598,0.12027888653519944,0.12021859577462934,0.12015830501405925,0.12009801425348915,0.12003772349291905,0.1199840914323331,0.1199937170215965,0.12000334261085989,0.12001296820012328,0.12002259378938668,0.12003221937865007,0.1200502955223748,0.1201486519334822,0.12024700834458962,0.12034536475569703,0.12044372116680445,0.12054207757791185,0.12065579320965152,0.12080790689297179,0.12096002057629206,0.12111213425961233,0.1212642479429326,0.12141636162625288,0.12158882076447741,0.12182638535839559,0.12206394995231376,0.12230151454623193,0.12253907914015011,0.12277664373406828,0.12304250109236027,0.12335433419275968,0.12366616729315907,0.12397800039355848,0.12428983349395789,0.1246016665943573,,,,,,,,,,,
2010-12-30,0.18947627687632423,0.15147384479593792,0.11347141271555161,0.11512065886605156,0.11676990501655152,0.1183318148075168,0.1190640291829027,0.1197962435582886,0.1205284579336745,0.12126272584950716,0.12199699376533982,0.12269723323395793,0.1230742024540378,0.12345117167411766,0.12382814089419754,0.12420511011427741,0.12458207933435728,0.12487067655365551,0.12487648337045251,0.12488229018724951,0.1248880970040465,0.1248939038208435,0.12489971063764051,0.1249205121742555,0.12498929681428811,0.1250580814543207,0.125016265463965,0.12479472344922822,0.12457318143449146,0.12443022621526231,0.12439205339004329,0.12435388056482428,0.12431570773960528,0.12427753491438627,0.12423936208916725,0.1241590837690511,0.1240103840197271,0.12386168427040309,0.12371298452107908,0.12356428477175507,0.12341558502243107,0.12335538041137979,0.12336154715403307,0.12336771389668634,0.12337388063933961,0.12338004738199289,0.12338621412464616,0.1232493106094229,0.12298234322340282,0.12271537583738272,0.12244840845136262,0.12218144106534252,0.12191447367932243,0.12175833024001863,0.12164651637940134,0.12153470251878405,0.12142288865816676,0.12131107479754948,0.12119926093693219,0.12115674114315562,0.12114886838279944,0.12114099562244325,0.12113312286208706,0.12112525010173086,0.12111737734137468,0.12122003981066852,0.12134871056929177,0.12147738132791502,0.12160605208653828,0.12173472284516153,0.12186339360378479,0.12168548088501138,0.12143543087743874,0.12118538086986612,0.1209353308622935,0.12068528085472087,0.12043523084714824,0.12027593762792951,0.1201211822481285,0.11996642686832747,0.11981167148852644,0.11965691610872542,0.11950216072892439,0.11944345369497406,0.11938474666102371,0.11932603962707337,0.11926733259312303,0.11920862555917269,0.11915976421280128,0.1191699769919035,0.11918018977100572,0.11919040255010793,0.11920061532921016,0.11921082810831238,0.11923355675559645,0.11933138061197168,0.11942920446834693,0.11952702832472216,0.11962485218109739,0.11972267603747264,0.11983811142631842,0.1199887698801053,0.12013942833389218,0.12029008678767907,0.12044074524146595,0.12059140369525283,0.12076613055727578,0.12100102843988887,0.12123592632250198,0.12147082420511508,0.12170572208772819,0.1219406199703413,0.1222068151836119,0.12251474017109251,0.12282266515857312,0.12313059014605374,0.12343851513353435,0.12374644012101496,,,,,,,,,,,
2010-12-31,,,0.11170001666153426,0.11373736655374181,0.11577471644594936,0.11762918077737088,0.1183863317440762,0.11914348271078151,0.11990548678707613,0.12076455305515665,0.12162361932323718,0.12241276729910648,0.12278240552170847,0.12315204374431045,0.12352168196691243,0.12389132018951442,0.1242609584121164,0.12454321169811403,0.1246070026426007,0.12467079358708738,0.12473458453157407,0.12479837547606075,0.12486216642054743,0.12482645362222118,0.1245419814668626,0.124257509311504,0.12406141804464646,0.12398316796245694,0.12390491788026743,0.12390037934444367,0.12397692350962225,0.12405346767480081,0.12413001183997939,0.12420655600515797,0.12428310017033653,0.12425557023797666,0.12408927484223219,0.12392297944648771,0.12375668405074323,0.12359038865499876,0.12342409325925428,0.12335566006488267,0.12334744976366359,0.1233392394624445,0.12333102916122542,0.12332281886000633,0.12331460855878724,0.12316735467777576,0.12291581811191998,0.12266428154606421,0.12241274498020843,0.12216120841435266,0.12190967184849688,0.12177513152939431,0.12167715253740212,0.12157917354540994,0.12148119455341776,0.12138321556142556,0.12128523656943338,0.1212607075936987,0.121265558624467,0.12127040965523532,0.12127526068600362,0.12128011171677194,0.12128496274754025,0.12140670301512523,0.12154792482217963,0.12168914662923405,0.12183036843628846,0.12197159024334286,0.12211281205039728,0.12191936025221962,0.12167012951983663,0.12142089878745364,0.12117166805507065,0.12092243732268766,0.12067320659030467,0.12051960247673213,0.12036599836315959,0.12021239424958705,0.1200587901360145,0.11990518602244196,0.11975617347698886,0.1196989922939248,0.11964181111086075,0.11958462992779668,0.11952744874473263,0.11947026756166856,0.11942627247063765,0.11943831827074759,0.11945036407085753,0.11946240987096747,0.11947445567107741,0.11948650147118735,0.11951531797135583,0.11961540994677311,0.1197155019221904,0.1198155938976077,0.11991568587302498,0.12001577784844226,0.12013612548581547,0.12028938857386706,0.12044265166191864,0.12059591474997022,0.1207491778380218,0.12090244092607338,0.12108396600992224,0.12132201508536566,0.12156006416080907,0.12179811323625249,0.12203616231169591,0.12227421138713931,0.12254731126758893,0.12285896703354535,0.12317062279950176,0.12348227856545818,0.1237939343314146,0.12410559009737102,,,,,,,,,,,
2011-01-03,,,0.11169023062855626,0.11358498311331457,0.11547973559807288,0.1172217117450241,0.1180470298651328,0.11887234798524147,0.11969389974253458,0.1204401242435159,0.1211863487444972,0.12188155509403639,0.12227065253492292,0.12265974997580943,0.12304884741669594,0.12343794485758246,0.12382704229846897,0.1240978621474885,0.12407298801684057,0.12404811388619265,0.12402323975554472,0.12399836562489679,0.12397349149424887,0.12396496586722272,0.12399731149925103,0.12402965713127934,0.12396590062635765,0.12377400793883599,0.12358211525131432,0.1234738389551007,0.12345754068932592,0.12344124242355113,0.12342494415777634,0.12340864589200157,0.12339234762622678,0.12332718304519213,0.12319686337714433,0.12306654370909652,0.12293622404104872,0.12280590437300092,0.12267558470495311,0.12263823950748264,0.12265810936882895,0.12267797923017527,0.12269784909152161,0.12271771895286793,0.12273758881421426,0.12257319547198148,0.12227060472706436,0.12196801398214725,0.12166542323723015,0.12136283249231303,0.12106024174739592,0.12087788206456358,0.12073309458863274,0.12058830711270188,0.12044351963677104,0.12029873216084018,0.12015394468490934,0.1200845703827408,0.12004536135007718,0.12000615231741357,0.11996694328474995,0.11992773425208633,0.11988852521942273,0.11996561355265002,0.12006208478019248,0.12015855600773492,0.12025502723527738,0.12035149846281984,0.12044796969036228,0.12024599420156573,0.11999427759337933,0.11974256098519293,0.11949084437700652,0.11923912776882012,0.11898741116063372,0.11882937991899113,0.11867134867734855,0.11851331743570595,0.11835528619406337,0.11819725495242078,0.11804371142987136,0.11797992228918495,0.11791613314849857,0.11785234400781218,0.11778855486712579,0.1177247657264394,0.11767380883288969,0.11767738898967092,0.11768096914645214,0.11768454930323335,0.11768812946001458,0.1176917096167958,0.11771157838318397,0.11780067374040167,0.11788976909761935,0.11797886445483705,0.11806795981205474,0.11815705516927243,0.11826563183176354,0.11840586561532397,0.1185460993988844,0.11868633318244483,0.11882656696600524,0.11896680074956567,0.1191342456670553,0.11935611285240333,0.11957798003775137,0.1197998472230994,0.12002171440844743,0.12024358159379547,0.12049890407364261,0.12079102737743876,0.1210831506812349,0.12137527398503105,0.1216673972888272,0.12195952059262334,,,,,,,,,,,
2011-01-04,,,0.11198781745608875,0.11398088797132915,0.11597395848656955,0.11772738021464273,0.11846229459725516,0.11919720897986759,0.1199320681992379,0.1206664033678082,0.1214007385363785,0.12207188999677956,0.12247451069746142,0.12287713139814327,0.12327975209882511,0.12368237279950696,0.12408499350018881,0.12435015020718951,0.12434037892682794,0.12433060764646636,0.12432083636610478,0.1243110650857432,0.12430129380538163,0.12433612574509784,0.12446016412496964,0.12458420250484145,0.12450479270706742,0.12420158991388297,0.12389838712069852,0.12369894925494147,0.12359384314139117,0.12348873702784086,0.12338363091429055,0.12327852480074024,0.12317341868718994,0.12305838303202245,0.12293242488107609,0.12280646673012972,0.12268050857918336,0.12255455042823699,0.12242859227729062,0.12240199833196463,0.12242508648944882,0.122448174646933,0.1224712628044172,0.12249435096190138,0.12251743911938558,0.12235875907090746,0.12208822166491408,0.1218176842589207,0.12154714685292732,0.12127660944693394,0.12100607204094058,0.12086032418764547,0.12074393858204407,0.12062755297644269,0.1205111673708413,0.12039478176523992,0.12027839615963853,0.12024051868392518,0.12022717499880187,0.12021383131367855,0.12020048762855522,0.1201871439434319,0.12017380025830858,0.12028263268076107,0.1204043257461163,0.12052601881147151,0.12064771187682673,0.12076940494218195,0.12089109800753717,0.12067305141511342,0.1204192427534498,0.12016543409178616,0.11991162543012253,0.11965781676845891,0.1194085038339458,0.11924910544244324,0.11908970705094069,0.11893030865943813,0.11877091026793557,0.11861151187643301,0.11846115358354048,0.11839667622744315,0.11833219887134581,0.11826772151524849,0.11820324415915116,0.11813876680305384,0.11809046025206336,0.11809390027741479,0.11809734030276621,0.11810078032811765,0.11810422035346907,0.11810766037882049,0.11813160834079317,0.11822118169995385,0.11831075505911454,0.11840032841827522,0.1184899017774359,0.11857947513659658,0.11869117187125813,0.11883236643992086,0.11897356100858358,0.11911475557724631,0.11925595014590902,0.11939714471457175,0.11956968449794737,0.11979316025523146,0.12001663601251554,0.12024011176979964,0.12046358752708372,0.1206870632843678,0.120947678894011,0.1212420580057988,0.12153643711758663,0.12183081622937444,0.12212519534116227,0.12241957445295008,,,,,,,,,,,
2011-01-05,,,0.11229083146034648,0.11434061836571881,0.11639040527109115,0.11814817741572328,0.11897150232598674,0.1197948272362502,0.12060991131174528,0.12137555037863004,0.12214118944551479,0.12282612984161508,0.12325283449120501,0.12367953914079495,0.12410624379038489,0.12453294843997482,0.12495965308956478,0.12521648904658286,0.12519728837817168,0.1251780877097605,0.12515888704134934,0.12513968637293815,0.12512048570452697,0.12514001958750537,0.12522249711649183,0.1253049746454783,0.12517535031635155,0.12485290611621279,0.12453046191607403,0.12432439802400715,0.12420561936299418,0.12408684070198121,0.12396806204096825,0.12384928337995528,0.12373050471894231,0.12360893282852879,0.12348482163866024,0.12336071044879168,0.12323659925892314,0.12311248806905457,0.12298837687918603,0.12297156384756247,0.12299767007923691,0.12302377631091137,0.12304988254258581,0.12307598877426026,0.1231020950059347,0.1229290204547438,0.12265635551212022,0.12238369056949663,0.12211102562687305,0.12183836068424946,0.12156569574162587,0.12142644537031641,0.12130943076089265,0.12119241615146888,0.1210754015420451,0.12095838693262133,0.12084137232319757,0.12080865764867246,0.12079577825294704,0.12078289885722164,0.12077001946149622,0.1207571400657708,0.12074426067004539,0.1208611835756072,0.12098459659623337,0.12110800961685952,0.1212314226374857,0.12135483565811186,0.12147824867873802,0.12123692336069249,0.12097736112571338,0.12071779889073425,0.12045823665575513,0.12019867442077602,0.11994820843065639,0.11978415676670198,0.11962010510274756,0.11945605343879315,0.11929200177483873,0.11912795011088433,0.1189775920638529,0.11890939571835948,0.11884119937286607,0.11877300302737265,0.11870480668187923,0.11863661033638581,0.11858803213279534,0.11858849928396223,0.11858896643512913,0.11858943358629603,0.11858990073746292,0.11859036788862982,0.11861564775617937,0.11870295941468556,0.11879027107319175,0.11887758273169792,0.1189648943902041,0.1190522060487103,0.11916436688182816,0.11930386180701887,0.11944335673220959,0.11958285165740029,0.119722346582591,0.11986184150778172,0.12003686398416542,0.1202592565288065,0.12048164907344755,0.12070404161808862,0.12092643416272968,0.12114882670737075,0.12141206220974637,0.12170592993042294,0.12199979765109951,0.12229366537177608,0.12258753309245264,0.12288140081312922,,,,,,,,,,,
2011-01-06,,,0.112401293842851,0.11443456980946475,0.1164678457760785,0.11815397589488351,0.11897224139416668,0.11979050689344983,0.12060409353803785,0.12139779505017144,0.12219149656230505,0.12288210430074112,0.12331497760493339,0.12374785090912566,0.12418072421331791,0.12461359751751018,0.12504647082170245,0.12527643819003792,0.1252358643105643,0.12519529043109068,0.12515471655161708,0.12511414267214346,0.12507356879266984,0.12512831126358703,0.1253101422016919,0.12549197313979676,0.1254087816369847,0.1251268233034849,0.12484486496998512,0.12468479131625278,0.12459972361930041,0.12451465592234805,0.12442958822539568,0.12434452052844332,0.12425945283149095,0.12415256701584712,0.1240293176111847,0.12390606820652227,0.12378281880185985,0.12365956939719741,0.12353631999253498,0.12352852968051385,0.12355682033494313,0.1235851109893724,0.12361340164380168,0.12364169229823095,0.12366998295266023,0.12347723113488171,0.12319606232822009,0.12291489352155845,0.12263372471489681,0.12235255590823517,0.12207138710157353,0.12193297911928047,0.1218095985921841,0.12168621806508773,0.12156283753799135,0.12143945701089498,0.12131607648379861,0.12128325728189134,0.12126553163418224,0.12124780598647315,0.12123008033876406,0.12121235469105497,0.12119462904334588,0.12131447338460837,0.12143431772587084,0.12155416206713332,0.1216740064083958,0.12179385074965828,0.12191369509092076,0.12165150241374913,0.1213893097365775,0.12112711705940586,0.12086492438223423,0.1206027317050626,0.1203542897945079,0.12018835248365482,0.12002241517280175,0.11985647786194868,0.11969054055109561,0.11952460324024254,0.11937705322304462,0.1193076492038811,0.11923824518471757,0.11916884116555404,0.11909943714639051,0.11903003312722699,0.11898369853843399,0.11898350281038203,0.11898330708233008,0.11898311135427814,0.11898291562622618,0.11898271989817423,0.11901166875175495,0.11909890676860105,0.11918614478544713,0.11927338280229322,0.1193606208191393,0.11944785883598538,0.11956267239017299,0.11970255461467107,0.11984243683916915,0.11998231906366721,0.1201222012881653,0.12026208351266338,0.1204417229852509,0.1206650954307368,0.1208884678762227,0.12111184032170862,0.12133521276719453,0.12155858521268043,0.12182656562765466,0.12212199710077555,0.12241742857389645,0.12271286004701734,0.12300829152013823,0.12330372299325913,,,,,,,,,,,
2011-01-07,,,0.11293933454397874,0.11509112262159378,0.11724291069920881,0.11893762423321791,0.11971818868001514,0.12049875312681238,0.12131149142019025,0.12222718602262615,0.12314288062506207,0.12390674862750321,0.12436696342995485,0.1248271782324065,0.12528739303485814,0.12574760783730976,0.1262078226397614,0.12644254750879647,0.12642923345107332,0.12641591939335015,0.12640260533562697,0.12638929127790383,0.12637597722018065,0.1264420097903133,0.12659532365108742,0.1267486375118615,0.1266131423222726,0.12629991848630653,0.12598669465034046,0.1258108359700453,0.12570365986758558,0.12559648376512586,0.12548930766266614,0.12538213156020642,0.1252749554577467,0.12519906729674435,0.1251424332535619,0.12508579921037943,0.125029165167197,0.12497253112401455,0.1249158970808321,0.12497562884978732,0.12506274080983373,0.12514985276988017,0.1252369647299266,0.125324076689973,0.12541118865001943,0.12520679457764178,0.12491130487013156,0.12461581516262138,0.12432032545511118,0.124024835747601,0.1237293460400908,0.12358895848832917,0.12345632604435498,0.12332369360038078,0.12319106115640659,0.12305842871243239,0.12292579626845819,0.12289212667626498,0.1228688742263645,0.12284562177646402,0.12282236932656354,0.12279911687666306,0.12278259127657412,0.12290060267271584,0.12301861406885756,0.12313662546499929,0.123254636861141,0.12337264825728272,0.12347228983050326,0.12320453494529986,0.12293678006009646,0.12266902517489306,0.12240127028968965,0.12213351540448626,0.12188453941034312,0.12171537370320609,0.12154620799606905,0.12137704228893202,0.12120787658179498,0.12103871087465795,0.12089306805815206,0.12082269849166585,0.12075232892517963,0.12068195935869341,0.12061158979220721,0.12054122022572099,0.12049792891320012,0.12049863976337291,0.12049935061354572,0.12050006146371851,0.12050077231389131,0.12050148316406412,0.12053633462180877,0.12062666456685768,0.1207169945119066,0.12080732445695551,0.12089765440200442,0.12098798434705335,0.12110939679433066,0.12125412111827931,0.12139884544222794,0.12154356976617657,0.1216882940901252,0.12183301841407383,0.12202273634706998,0.1222533575610184,0.12248397877496685,0.12271459998891528,0.1229452212028637,0.12317584241681213,0.1234561456360514,0.12376128985793608,0.12406643407982076,0.12437157830170546,0.12467672252359015,0.12498186674547483,,,,,,,,,,,
2011-01-10,,,0.11342240428846871,0.11566380846081266,0.11790521263315662,0.1196389157863929,0.12054760478357918,0.12145629378076547,0.12235656916885627,0.12323581053420839,0.1241150518995605,0.12483822074292063,0.1253077717380438,0.12577732273316697,0.12624687372829016,0.12671642472341332,0.1271859757185365,0.12741582013579636,0.12742774948227142,0.1274396788287465,0.12745160817522153,0.1274635375216966,0.12747546686817166,0.12754874124028048,0.12767778381751094,0.1278068263947414,0.1276671746333099,0.12739317570254743,0.12711917677178494,0.12698914440372205,0.12691669866073896,0.1268442529177559,0.1267718071747728,0.1266993614317897,0.12662691568880663,0.12654974536823502,0.12647021275886916,0.1263906801495033,0.12631114754013745,0.1262316149307716,0.12615208232140573,0.1262018048495854,0.12627306990068934,0.12634433495179326,0.1264156000028972,0.12648686505400114,0.12655813010510505,0.12632554562063655,0.12602146712779805,0.12571738863495954,0.12541331014212104,0.12510923164928253,0.12480515315644403,0.12466722684228497,0.1245293005281259,0.12439137421396684,0.12425344789980777,0.12411552158564872,0.12397759527148965,0.1239461397201985,0.12392000770705074,0.12389387569390296,0.1238677436807552,0.12384161166760745,0.12382916631835929,0.12394674427615739,0.12406432223395548,0.12418190019175358,0.12429947814955168,0.12441705610734978,0.12449860061229864,0.12423782731517982,0.12397705401806101,0.12371628072094219,0.12345550742382337,0.12319473412670455,0.12295767789951116,0.12279651629607917,0.12263535469264718,0.12247419308921517,0.12231303148578318,0.12215186988235119,0.1220193251745709,0.12195832270591984,0.1218973202372688,0.12183631776861777,0.12177531529996673,0.12171431283131569,0.12168428095173837,0.12169554319092606,0.12170680543011374,0.12171806766930142,0.1217293299084891,0.12174059214767678,0.12179105714762724,0.12189379249526137,0.12199652784289552,0.12209926319052966,0.1222019985381638,0.12230473388579793,0.1224420646379113,0.12260068486970417,0.12275930510149706,0.12291792533328993,0.12307654556508281,0.12323516579687568,0.1234443138321824,0.12369135772012452,0.12393840160806661,0.12418544549600873,0.12443248938395082,0.12467953327189293,0.1249817807350976,0.12530610962840727,0.12563043852171696,0.12595476741502662,0.1262790963083363,0.126603425201646,,,,,,,,,,,
2011-01-11,,,0.11334225591223125,0.11542502222837575,0.11750778854452025,0.11910758189999429,0.12006341130790774,0.12101924071582117,0.1219234674470569,0.12272448882493726,0.12352551020281761,0.1241898326911976,0.12467188999357709,0.12515394729595658,0.12563600459833607,0.12611806190071556,0.12660011920309505,0.126806840192743,0.12680705894784228,0.1268072777029416,0.12680749645804087,0.12680771521314016,0.12680793396823947,0.12682691543715893,0.12685996894144355,0.12689302244572814,0.12681165085703358,0.12668450923114732,0.1265573676052611,0.12656144161997424,0.1266065205223747,0.12665159942477516,0.12669667832717563,0.1267417572295761,0.12678683613197655,0.12669543151349885,0.1265494334866699,0.12640343545984092,0.12625743743301193,0.12611143940618297,0.125965441379354,0.12596582939429196,0.12598162646625802,0.12599742353822405,0.1260132206101901,0.12602901768215613,0.1260448147541222,0.12579327602412274,0.12549718132712906,0.12520108663013538,0.12490499193314171,0.12460889723614803,0.12432063337023645,0.12418898612596695,0.12405733888169744,0.12392569163742793,0.12379404439315844,0.12366239714888894,0.12353074990461943,0.12350961894242063,0.12348848798022183,0.12346735701802301,0.12344622605582421,0.12342509509362541,0.12342434844598844,0.12354590768572249,0.12366746692545652,0.12378902616519057,0.12391058540492461,0.12403214464465864,0.12409869511085993,0.1238351929358646,0.12357169076086928,0.12330818858587396,0.12304468641087864,0.12278118423588331,0.12254606263960043,0.1223818924900986,0.12221772234059679,0.12205355219109497,0.12188938204159315,0.12172521189209133,0.12159428629301788,0.12152984979480118,0.12146541329658449,0.12140097679836778,0.12133654030015109,0.12127210380193439,0.12124189115294733,0.12124932473811285,0.12125675832327838,0.12126419190844391,0.12127162549360944,0.12127905907877497,0.12132974722111259,0.12142801537633953,0.12152628353156646,0.1216245516867934,0.12172281984202034,0.12182108799724727,0.12195625550607897,0.12210987269171304,0.12226348987734711,0.12241710706298119,0.12257072424861527,0.12272434143424935,0.12293213670901881,0.12317327234633313,0.12341440798364745,0.12365554362096176,0.12389667925827609,0.1241378148955904,0.12443706737320039,0.12475448136340275,0.12507189535360513,0.12538930934380751,0.1257067233340099,0.12602413732421225,,,,,,,,,,,
2011-01-12,,,0.11368086173377585,0.11584612281940981,0.11801138390504376,0.11960892572273447,0.12058197634568762,0.12155502696864078,0.12245861290816883,0.1232493187371311,0.12404002456609338,0.12469283766314643,0.12519396875509936,0.12569509984705227,0.1261962309390052,0.12669736203095813,0.12719849312291104,0.12738375269839639,0.1273746298022094,0.12736550690602239,0.12735638400983537,0.12734726111364839,0.12733813821746137,0.12747662046398614,0.1277059366444874,0.12793525282498866,0.12778191472845313,0.12750899717034359,0.12723607961223404,0.12712693125955937,0.12705631683757526,0.12698570241559115,0.12691508799360704,0.12684447357162293,0.12677385914963882,0.1266941152672065,0.12661151842838417,0.1265289215895618,0.12644632475073944,0.1263637279119171,0.12628113107309474,0.12634327310906876,0.12641265208878258,0.12648203106849643,0.12655141004821024,0.1266207890279241,0.1266901680076379,0.12643257985625378,0.12614057411212248,0.1258485683679912,0.1255565626238599,0.1252645568797286,0.12498831066691633,0.12486178000163473,0.12473524933635312,0.12460871867107151,0.1244821880057899,0.1243556573405083,0.12423442750745173,0.12421921431889583,0.12420400113033996,0.12418878794178406,0.12417357475322818,0.12415836156467229,0.12417059250135046,0.1242994609702734,0.12442832943919635,0.12455719790811928,0.12468606637704223,0.12481493484596518,0.12486701691068458,0.12459275675753902,0.12431849660439344,0.12404423645124787,0.1237699762981023,0.12349571614495672,0.12325511197632832,0.12308181977673424,0.12290852757714017,0.1227352353775461,0.12256194317795203,0.12238865097835797,0.12225384931518983,0.12218159477371382,0.12210934023223782,0.12203708569076183,0.12196483114928582,0.12189257660780982,0.12185850901618778,0.12185915683352389,0.12185980465085999,0.1218604524681961,0.12186110028553221,0.12186174810286832,0.12191042479162642,0.12200276409076817,0.12209510338990992,0.12218744268905166,0.1222797819881934,0.12237212128733516,0.122504483767785,0.1226528555207581,0.12280122727373118,0.12294959902670427,0.12309797077967735,0.12324634253265045,0.12345345528512981,0.12368993853736233,0.12392642178959486,0.12416290504182736,0.12439938829405989,0.12463587154629241,0.1249344986130418,0.12524774775379516,0.12556099689454853,0.1258742460353019,0.12618749517605526,0.12650074431680863,,,,,,,,,,,
