,LTN NTNF 0.5y,LTN NTNF 1y,LTN NTNF 1.5y,LTN NTNF 2y,LTN NTNF 3y,LTN NTNF 4y,LTN NTNF 5y,LTN NTNF 6y,LTN NTNF 7y,LTN NTNF 8y,LTN NTNF 9y,LTN NTNF 10y
2007-03-20 00:00:00,119.30081168338451,121.57578335147467,123.65608921366393,125.17047834615637,127.42305518432823,131.9757262127238,134.70413195346194,137.44126604101476,136.38149172537712,135.69589729876083,135.69589729876083,135.69589729876083
2007-03-21 00:00:00,119.32570768393416,121.63933134732906,123.72548121109114,125.472034883415,127.98359629920438,132.10559451545248,134.81960115313768,137.46360813586475,136.21487233672977,135.44711044837624,135.44711044837624,135.44711044837624
2007-03-22 00:00:00,119.3814087722964,121.74390015151639,123.83430357067013,125.73065212297499,128.18404184234907,132.85367717779303,135.99410693845198,138.5851031362355,136.8147835261009,135.81848287942617,135.81848287942617,135.81848287942617
2007-03-23 00:00:00,119.46591240982056,121.80771863793174,123.99980191444831,125.92476584572222,128.48109009692274,133.05428529476745,136.02155698016134,138.92966497793526,137.91973833434912,137.25337359556312,137.25337359556312,137.25337359556312
2007-03-26 00:00:00,119.49151428778865,121.81416832454045,124.00856759000116,125.90913032072595,128.50484927734118,132.98354268485946,135.87756299915665,138.6809700160592,137.5451438155686,136.82446472131394,136.82446472131394,136.82446472131394
2007-03-27 00:00:00,119.54585560863396,121.87464500155718,124.06897321647429,125.96901714939122,128.7721607735602,133.09707166862134,136.42933102444596,139.4445463707784,138.24992760225302,137.50244483935197,137.50244483935197,137.50244483935197
2007-03-28 00:00:00,119.60248945924873,121.91200103275742,124.05425885123137,126.01628024845327,128.56920893085936,133.29620925997847,134.18856831147326,136.75158719874622,137.20090124043034,137.17235124269283,137.17235124269283,137.17235124269283
2007-03-29 00:00:00,119.65806551637777,121.99875133483751,124.12542970129178,125.99759189931542,128.54527670970006,133.4393944375027,136.12325656673082,138.8228280399359,137.7164318727862,137.00831215297015,137.00831215297015,137.00831215297015
2007-03-30 00:00:00,119.73449750694948,122.06965288578768,124.23007808287159,126.1329931836792,128.71062636525554,133.38891764185522,136.1082102647844,138.92805415418357,138.0006231810279,137.37011729046813,137.37011729046813,137.37011729046813
2007-04-02 00:00:00,119.80351576902794,122.1722611668924,124.40217463866723,126.35477278250193,128.95562336979884,133.60254415082883,136.57786400615765,139.52580888932638,138.57147925995213,137.92830360864508,137.92830360864508,137.92830360864508
2007-04-03 00:00:00,119.86274508645448,122.23553532531986,124.48564267283155,126.44883157270513,129.32240890967628,133.98263312325827,137.1790774899765,140.35289390563238,139.5887265850574,139.02684994409094,139.02684994409094,139.02684994409094
2007-04-04 00:00:00,119.92015602937806,122.29328436117717,124.55574003728456,126.56085748916368,129.4104175807911,134.32113371620136,137.6852057150483,140.61262389184762,139.22036799234056,138.3850715596212,138.3850715596212,138.3850715596212
2007-04-05 00:00:00,119.97833864958383,122.35596285480887,124.58363778977434,126.59977885895987,129.5160721123452,134.4569521272369,137.66654061814168,140.7768670744746,139.883019741705,139.2640845398027,139.2640845398027,139.2640845398027
2007-04-09 00:00:00,120.04528891251329,122.43312638163809,124.65605422930781,126.63617910871329,129.55921157423097,134.51506340019,137.84721455660102,141.1291109273359,140.4325247089796,139.8987512099555,139.8987512099555,139.8987512099555
2007-04-10 00:00:00,120.10501269008137,122.51934647595439,124.76775475050503,126.81230454084479,129.81322258468558,134.75732002016036,138.3316421198271,141.57661164619543,140.55741883896195,139.88269397465376,139.88269397465376,139.88269397465376
2007-04-11 00:00:00,120.17843573000499,122.58608276980578,124.84543732228448,126.8189998930753,130.05511053340416,135.38654305729975,137.83253282719426,140.84493726785462,140.53853436575173,140.17481667966672,140.17481667966672,140.17481667966672
2007-04-12 00:00:00,120.20627870209884,122.58973384457835,124.92326296129654,126.96064720987575,130.00030916926312,135.15373509631817,138.39014503183878,141.95989874546137,141.89492435014066,141.63431698721686,141.63431698721686,141.63431698721686
2007-04-13 00:00:00,120.25229890484563,122.61266979606238,124.85084010223036,126.92622059711957,130.00690856992796,135.24888066856607,138.80917171260802,142.3144962306548,141.9181964811339,141.5402047302502,141.5402047302502,141.5402047302502
2007-04-16 00:00:00,120.34850469796915,122.72861795897478,125.02838852026657,127.0732418744862,130.30433462723136,135.6185598777038,139.3081696911775,142.8193337218196,142.3332590803035,141.9227767778444,141.9227767778444,141.9227767778444
2007-04-17 00:00:00,120.37478215378458,122.8324427367674,125.16521540905391,127.31640412472983,130.78876246260944,135.67704517634854,138.9749397253133,142.25062077061477,141.64945025336897,141.19934947362097,141.19934947362097,141.19934947362097
2007-04-18 00:00:00,120.43169249251952,122.90156551120788,125.24643699447952,127.94564381926094,131.13085574331507,137.12706365413544,140.97451415373803,145.0080237823178,145.22406180126387,145.0574060755935,145.0574060755935,145.0574060755935
2007-04-19 00:00:00,120.5686938460374,123.05307760316242,125.48375942624605,128.02660536694725,131.9928299272933,138.016954147477,141.45192447061373,144.99418453843623,144.66988180083032,144.31278166548336,144.31278166548336,144.31278166548336
2007-04-20 00:00:00,120.67463221285624,123.32792372801296,125.86085142812384,128.2473079877301,132.19753651706617,137.97394528483636,139.90458171192492,143.26844051411544,143.69327439231407,143.60313106622834,143.60313106622834,143.60313106622834
2007-04-23 00:00:00,120.73784462341683,123.44557295391914,126.14960944375215,128.63573659363965,131.96328432778088,139.09646131084816,142.36034392547705,145.6196365862247,144.9228406062912,144.43339106412176,144.43339106412176,144.43339106412176
2007-04-24 00:00:00,120.76574519723403,123.46655569739514,126.1831467191701,128.71645061881466,132.74691868371173,138.21309074167743,143.2119880805738,146.746034397966,145.3229565445759,144.57560995554988,144.57560995554988,144.57560995554988
2007-04-25 00:00:00,120.83285109399424,123.54375636864985,126.16150746930067,128.71990590254703,132.68985551748153,137.7722535787768,143.03714917250625,147.73332182006575,148.0337287553404,147.89224931246153,147.89224931246153,147.89224931246153
2007-04-26 00:00:00,120.87941557117838,123.61195408465214,126.35940842234876,128.95175330383628,133.1978808149316,139.0804845714481,143.97464187674495,148.26856174603859,148.13363944187742,147.8378122531983,147.8378122531983,147.8378122531983
2007-04-27 00:00:00,120.94906108313114,123.65234567949875,126.4490580204816,129.07269477185434,133.48314416701135,139.11436347041098,141.348248667,145.89051746176182,147.99694357000385,148.49516309272576,148.49516309272576,148.49516309272576
2007-04-30 00:00:00,120.96540721977561,123.70902055746583,126.38010130334388,128.88766982943685,133.15112132614252,139.96562476573337,144.01851031338362,148.05144323624572,148.04796940296288,147.7988407370712,147.7988407370712,147.7988407370712
2007-05-02 00:00:00,121.0165963010097,123.78823615595621,126.48025862997056,129.00649356765746,133.30115406532664,139.5852699275509,144.40826999009533,148.74725545333183,148.7213334304475,148.4631267829665,148.4631267829665,148.4631267829665
2007-05-03 00:00:00,121.13175698606793,123.84563445570134,126.62500990671059,129.37675960502696,133.82928743063218,140.24500707445068,145.00719349194532,149.29776357957138,149.21705638776692,148.9386164289944,148.9386164289944,148.9386164289944
2007-05-04 00:00:00,121.16278897869987,123.99262940222303,126.73789461253689,129.45287170795189,133.91172780350882,139.1693778430551,144.46980196817117,149.49747518225053,150.27623178851655,150.30041438178188,150.30041438178188,150.30041438178188
2007-05-07 00:00:00,121.22167266053307,124.06583001458917,126.94552871948261,129.6318617304087,134.07217568694173,140.8390071233947,145.81983787146507,150.3787903116022,150.56873079754703,150.3838827550193,150.3838827550193,150.3838827550193
2007-05-08 00:00:00,121.31282524861267,124.10411544493904,126.97421172037949,129.69427419016014,134.27835529527874,140.78853139479156,145.36346473424024,149.91901466282889,150.38509098739667,150.29834940256205,150.29834940256205,150.29834940256205
2007-05-09 00:00:00,121.34264478217507,124.17782237214095,127.02042428522566,129.70340969244933,134.4061158174443,141.27597499531228,146.02812429945863,151.0766649984532,152.2111865915526,152.3581304061412,152.3581304061412,152.3581304061412
2007-05-10 00:00:00,121.39367014915894,124.20545805790313,127.14620046996095,129.89628687794868,134.4670490712213,141.09649023892297,145.9258791854263,150.38438568044384,150.5081438307396,150.29995745611583,150.29995745611583,150.29995745611583
2007-05-11 00:00:00,121.45571220406117,124.25385017980447,127.18955680048934,129.98087324749005,134.56931940080858,141.20213437807058,146.01600390627962,150.61677531262404,150.98041283915964,150.85639369583626,150.85639369583626,150.85639369583626
2007-05-14 00:00:00,121.50133654977851,124.35103269071433,127.2595816116118,129.96778069965598,134.5087444116785,141.1984514123891,145.9923371943696,150.54458531038983,150.84298831431278,150.6960951859521,150.6960951859521,150.6960951859521
2007-05-15 00:00:00,121.58437205302066,124.43839229185429,127.35552823284777,130.06645910287523,134.7351138611979,141.48087909826071,146.19805534228874,150.7729805634114,151.13418330199246,151.00392671393874,151.00392671393874,151.00392671393874
2007-05-16 00:00:00,121.63134185034494,124.56688795393947,127.49247628702523,130.25585100415282,134.83916089692576,141.85060577013013,146.77859165972023,151.50874195771047,151.97934445269811,151.87755861224915,151.87755861224915,151.87755861224915
2007-05-17 00:00:00,121.7352804246755,124.6987876012097,127.77874447362079,130.73466511781615,134.96035221063698,141.96802278218115,148.82352554139857,153.54259557852723,153.0416173692669,152.67402956811748,152.67402956811748,152.67402956811748
2007-05-18 00:00:00,121.73430630470659,124.77510249010575,127.87290646876384,130.90901138347613,135.51583151030903,142.29838317747937,148.51663325720034,152.6140028882726,151.52258624990145,150.99674047811675,150.99674047811675,150.99674047811675
2007-05-21 00:00:00,121.86701359623038,124.82836936593338,127.88515542675538,130.89043796926023,135.9853329121574,143.34250244732578,149.15647716570294,154.47345538195918,155.31106041127543,155.30403465116578,155.30403465116578,155.30403465116578
2007-05-22 00:00:00,121.92657341394971,124.8753522080999,127.95576769753556,131.00737134687154,136.0347401241911,143.54253202215614,149.1086254082057,154.43276835711848,155.39765943316152,155.42511488371903,155.42511488371903,155.42511488371903
2007-05-23 00:00:00,121.96529681188163,124.9209011351484,128.05544709203397,131.12695669203936,136.2600493682242,144.21763126752003,150.3112743182997,153.44512998404622,150.9734232821378,150.07307376027003,150.07307376027003,150.07307376027003
2007-05-24 00:00:00,122.00528008569013,124.92645039302752,128.00750774004104,130.8574087729056,136.0166381028947,143.89459826309107,150.14626115089453,155.09426696416514,155.16850731329254,154.95411990798885,154.95411990798885,154.95411990798885
2007-05-25 00:00:00,122.0362856438368,124.90692763914575,127.88739788092582,130.65613998072368,135.9570378804493,144.32101980650734,149.70664349218566,154.7096698013137,155.27936189029072,155.19953210176843,155.19953210176843,155.19953210176843
2007-05-28 00:00:00,122.10564581036883,125.0161199609709,127.95380789918819,130.88970617912847,135.7913867857503,142.89934312746456,148.62272108608244,153.98836389407728,154.95310733537116,154.98119468968497,154.98119468968497,154.98119468968497
2007-05-29 00:00:00,122.16340952151666,125.0798166512581,128.0637019883621,130.99779326673593,135.84383881557878,143.0439806069763,148.72299306812,154.2089188803696,155.36498190359225,155.44447098771704,155.44447098771704,155.44447098771704
2007-05-30 00:00:00,122.20832664253021,125.02882145385117,128.0069364676984,131.0643516551733,135.84953523137295,142.66723651152662,148.85393345534487,153.72635711286176,153.7576021235273,153.53365618353862,153.53365618353862,153.53365618353862
2007-05-31 00:00:00,122.28393414432095,125.165770016551,128.09600935743325,131.00486200050935,135.73485545308137,142.91977793891942,148.20714350438118,154.1154428846524,156.07729640124512,156.3748223921638,156.3748223921638,156.3748223921638
2007-06-01 00:00:00,122.322157550134,125.24165046819064,128.23527257366032,131.2641139894947,136.0810171157147,143.11346547507003,149.19879894457435,154.5704545755669,155.3591197199435,155.33871337897727,155.33871337897727,155.33871337897727
2007-06-04 00:00:00,122.40567233573108,125.3044764432812,128.3966047102733,131.43521395932257,136.10401677196197,143.31906025725715,149.13594934906376,154.4726972022205,155.33800702987443,155.33847413192086,155.33847413192086,155.33847413192086
2007-06-05 00:00:00,122.4351370539725,125.34778714461262,128.37584730301796,131.25712462787706,136.089580551993,143.4668792026535,149.2695823649929,154.48041733231054,155.16715414538908,155.11932125153268,155.11932125153268,155.11932125153268
2007-06-06 00:00:00,122.44937433286415,125.35368685273471,128.27896851370951,131.00373370871753,136.16004774564277,143.37004619434947,148.2456227872901,153.4303337642264,154.54016905331832,154.60833461505558,154.60833461505558,154.60833461505558
2007-06-08 00:00:00,122.57241296086738,125.43905974560292,128.2830571299263,130.98492205665679,135.92233799619552,143.0523040353144,148.31678008852884,153.8797371076352,155.35143047451567,155.51676749883018,155.51676749883018,155.51676749883018
2007-06-11 00:00:00,122.6498378391161,125.62273754377908,128.57742608707872,131.3255493161538,135.7136144381388,142.51553131876136,147.50895007252694,152.46440716202343,153.20911886180212,153.18001077793426,153.18001077793426,153.18001077793426
2007-06-12 00:00:00,122.70580793220547,125.64919041377914,128.68871289154228,131.58943393278219,136.0906216161815,142.92133866227073,147.87814294478952,152.50471622879417,152.7822356024093,152.6267320681396,152.6267320681396,152.6267320681396
2007-06-13 00:00:00,122.77283918018418,125.69396979372306,128.67902713255495,131.36772122298225,135.85788981708015,141.88571934848306,146.31650226531076,150.61662344602075,150.712030522455,150.51013591173773,150.51013591173773,150.51013591173773
2007-06-14 00:00:00,122.81194453048403,125.76149890278408,128.69886607061306,131.47748965418373,135.70952175792988,141.83152337605222,146.54077984193708,152.0704124153214,153.80207380317879,154.04044459341546,154.04044459341546,154.04044459341546
2007-06-15 00:00:00,122.88555369022532,125.87551020914275,128.95465352645363,131.57108151256926,135.9254275941065,142.4931890020241,147.53994793503523,152.57015411533396,153.52242727017384,153.6154118423378,153.6154118423378,153.6154118423378
2007-06-18 00:00:00,122.9159399960891,125.93571733422341,129.0053473560412,131.80069354506313,136.42029115124743,143.3377639526679,149.06043931786246,152.72766154686246,151.6598411794667,151.37662850265005,151.37662850265005,151.37662850265005
2007-06-19 00:00:00,122.99470268008892,125.9961832748404,129.0118041714123,131.88519256095995,136.09190962341867,142.40047360539387,148.14068780208382,152.28946135241102,151.8690680575918,151.7066384600352,151.7066384600352,151.7066384600352
2007-06-20 00:00:00,123.04699541883733,126.00751717772053,129.07007663023734,131.8989884004789,136.81451855791948,143.8916242267072,149.30984883011888,153.33675419851662,152.8218174823131,152.64120660074323,152.64120660074323,152.64120660074323
2007-06-21 00:00:00,123.0761995917118,126.02710875947912,128.99906414039123,131.91062246056987,136.1698279681507,142.96868951528248,148.81792235437965,153.63974884095762,154.04454920895657,154.03501172175115,154.03501172175115,154.03501172175115
2007-06-22 00:00:00,123.14517038483676,126.05067498620213,129.047029279236,131.73956727967206,136.14738533591077,142.7061168779113,147.87489897997963,152.30508606139944,152.42996873570172,152.3690524653372,152.3690524653372,152.3690524653372
2007-06-25 00:00:00,123.18332783469346,126.0890526987333,128.89788191731625,131.56619213130764,135.89090183669308,142.62916244128206,146.82021955912268,152.12283814591245,153.70648950170084,153.91727413875674,153.91727413875674,153.91727413875674
2007-06-26 00:00:00,123.21162222722276,126.05921121548978,128.8874818559292,131.42661092767915,136.33024820726908,143.6334098104161,149.483507144888,153.7398792239218,153.38948917955634,153.23929156959875,153.23929156959875,153.23929156959875
2007-06-27 00:00:00,123.29431394639487,126.19613443356364,128.93772424314054,131.2801001032791,135.51695549637782,142.48602775552416,145.87196093894443,150.49397003095288,151.45885861158828,151.5553393309708,151.5553393309708,151.5553393309708
2007-06-28 00:00:00,123.35661746673819,126.33201458635372,129.14563127356587,131.8155907988912,135.42940518588605,142.41590931959178,146.56858894616903,151.614427772602,152.88210449486644,153.0343404964143,153.0343404964143,153.0343404964143
2007-06-29 00:00:00,123.4238110128827,126.38397994325885,129.26299192573777,131.76863512353933,135.57069868025545,141.74532386903067,146.29018270551404,150.82967021021372,151.3279220649666,151.33733671871585,151.33733671871585,151.33733671871585
2007-07-02 00:00:00,123.48127697528452,126.41802386799968,129.33859981503485,131.88612109305492,135.83685746406843,142.05504574470703,146.55089008871997,153.5211973242811,157.1930465442073,157.79184859686802,157.79184859686802,157.79184859686802
2007-07-03 00:00:00,123.53332484645847,126.4909860093267,129.36532053976364,131.97509809408666,136.04168787028837,142.442475802687,146.6708837596435,150.8836589071952,151.04073434310163,150.98659738283862,150.98659738283862,150.98659738283862
2007-07-04 00:00:00,123.58072309007412,126.52800730486597,129.429541270256,132.00866366471635,135.9069515770897,142.22392687401515,146.78167576058843,150.83996076642538,150.6939741654167,150.58343588437182,150.58343588437182,150.58343588437182
2007-07-05 00:00:00,123.61342289985764,126.49838697231105,129.30313021263683,131.67740819922238,135.61109967295357,142.34576399008063,147.07216255380322,151.33715936336466,151.40178865683555,151.33018903761737,151.33018903761737,151.33018903761737
2007-07-06 00:00:00,123.68007139647345,126.57456510199165,129.25098920126237,131.79076687486565,135.5876321097685,141.9070238872426,145.86339778482,150.16085617967593,150.53217827549716,150.51833017190117,150.51833017190117,150.51833017190117
2007-07-09 00:00:00,123.75217213444044,126.71693358671452,129.54501438158894,132.0769492754089,135.91070832910313,142.11963160672207,146.91351377539246,150.93500881008072,150.6666342947983,150.53325674895746,150.53325674895746,150.53325674895746
2007-07-10 00:00:00,123.55552694958888,126.73281799753806,129.3890657250661,132.1107708015338,135.96598254887078,142.14090726276868,146.74800472491734,150.7748608496644,150.57407090793708,150.45336506727406,150.45336506727406,150.45336506727406
2007-07-11 00:00:00,123.86614821749421,126.78037660063575,129.564379207739,132.02507108122987,135.94517476769903,141.92870759213065,146.6024006299369,150.77381149159356,150.74536239876232,150.65674434166695,150.65674434166695,150.65674434166695
2007-07-12 00:00:00,123.92863812160957,126.9059846368956,129.7058791862111,132.38369354419385,136.14393939033303,142.57910157145216,146.8732226579716,151.36407604768286,151.85803407303928,151.86635395642372,151.86635395642372,151.86635395642372
2007-07-13 00:00:00,123.99529984573164,126.98388118638118,129.8426350820185,132.43182970381503,136.3665874074038,142.75484460870663,147.874581229194,152.05549689249514,151.87042405561445,151.75193678644288,151.75193678644288,151.75193678644288
2007-07-16 00:00:00,124.04750637858182,127.02155882598362,129.8623386835753,132.50161968544717,136.44096434380214,142.85308751885952,147.8232095441171,152.1688042583528,152.2445174696449,152.17452191749865,152.17452191749865,152.17452191749865
2007-07-17 00:00:00,124.10830636617848,127.05348814597397,129.93187601354683,132.4484361545908,136.3511379839009,142.92401424572918,147.73487149973758,152.15883876653754,152.21392018593176,152.1382095704909,152.1382095704909,152.1382095704909
2007-07-18 00:00:00,124.16393443984389,127.1577014663855,129.9999610005459,132.6184536065761,136.54320970368184,143.06652394175325,148.00472648155178,152.6426564462515,152.78939633694807,152.7388125425346,152.7388125425346,152.7388125425346
2007-07-19 00:00:00,124.22646731191138,127.13150378425668,130.14283426847584,132.62565454837275,136.4185242407703,142.9990679788756,147.85746927226975,152.40855618478804,152.74276095888055,152.74429958012752,152.74429958012752,152.74429958012752
2007-07-20 00:00:00,124.2578273363768,127.15360897783837,129.85508085548526,132.54891893861765,136.20581557449947,142.87698199057917,146.89343812729254,151.09885000201822,151.20193180115962,151.1401651131738,151.1401651131738,151.1401651131738
2007-07-23 00:00:00,124.31057115250518,127.1488179593393,129.8839700899156,132.37023194919854,136.02296685139686,142.34313627836832,146.74656189947706,151.63065796907688,152.66831932233444,152.86538567992542,152.86538567992542,152.86538567992542
2007-07-24 00:00:00,124.36124107455618,127.17633199844533,129.94606412545122,132.40585734083749,136.13294559444626,142.31915020638075,147.39133894644027,151.52626558190275,150.93198159970424,150.67658567539337,150.67658567539337,150.67658567539337
2007-07-25 00:00:00,124.42120428475565,127.23450224924713,129.9057026136768,132.29517335142782,135.68819518079926,142.67500618110395,147.7668274368448,152.59051578298718,151.99293730960616,151.73599147625814,151.73599147625814,151.73599147625814
2007-07-26 00:00:00,124.47597896964704,127.19145032099243,129.7181784691356,131.82720668585836,135.65858240245237,140.74769905583813,146.61960198389627,150.96080840260643,150.88990600648603,150.77997750848863,150.77997750848863,150.77997750848863
2007-07-27 00:00:00,124.50059240443139,127.10180302076039,129.61543750030262,131.71166306663736,134.3872465696418,140.06523681869493,145.4868060305083,149.59543716608712,147.99088183317767,147.45650071737128,147.45650071737128,147.45650071737128
2007-07-30 00:00:00,124.52234625966412,127.23337776175045,129.70677596784358,131.92930485028043,135.1139862538481,140.82977833998717,144.8527279802972,148.9604379592379,149.2087232508685,149.18849894448752,149.18849894448752,149.18849894448752
2007-07-31 00:00:00,124.59429290231407,127.31570434480835,129.85748167628356,132.20165070725236,135.41654194263927,141.98091825900133,145.25131497840735,148.80254666970836,148.20069952783868,147.94483506598704,147.94483506598704,147.94483506598704
2007-08-01 00:00:00,124.6341496555149,127.30851242593613,129.91184772293704,132.14809917700674,135.36825736115796,141.01032465457473,145.13280697729076,148.58278014503858,147.80308578012657,147.498037191055,147.498037191055,147.498037191055
2007-08-02 00:00:00,124.68244772018525,127.35585366874375,129.93103275063112,131.88730790379682,134.86686337213067,140.81571712146365,145.28910428757982,148.70604275570992,146.88386824798124,146.28967498526742,146.28967498526742,146.28967498526742
2007-08-03 00:00:00,124.74570400631623,127.43489571029963,129.96670177564138,132.12442481902087,135.3250019169244,140.83008247943215,145.66512121014267,149.5477219106599,148.218702550855,147.76075377255097,147.76075377255097,147.76075377255097
2007-08-06 00:00:00,124.78420985868499,127.34482208633364,129.87101806792725,131.6436012210953,134.64412514432325,139.3501506222567,143.5949124444792,147.72961739888015,148.13983578858256,148.1652501431985,148.1652501431985,148.1652501431985
2007-08-07 00:00:00,124.83848757805836,127.43947228808901,129.76848758421298,131.7364409293911,134.63162546347516,139.63204378961976,143.46543979474194,147.33788841650252,147.46553546867972,147.41282940660452,147.41282940660452,147.41282940660452
2007-08-08 00:00:00,124.92039344517468,127.51865652825464,129.9232810805947,132.02083319755894,134.85497017380754,140.28279302140706,144.1750345503213,147.62678971099805,147.09466949547829,146.85884277380168,146.85884277380168,146.85884277380168
2007-08-09 00:00:00,124.93788075738912,127.64340699545201,130.1566082863013,132.2523399140278,135.43500930094478,140.39025135761315,144.51042294234003,148.4015820564042,148.41862896384748,148.33461837109613,148.33461837109613,148.33461837109613
2007-08-10 00:00:00,124.96150139494152,127.54912679062326,129.94805991153194,131.95396876133964,134.89651426985603,140.70363374637688,143.57921787721992,147.05701216481847,146.4379658672774,146.17837597646746,146.17837597646746,146.17837597646746
2007-08-13 00:00:00,125.01870599828328,127.64255571064393,130.054338889412,132.00872451600247,134.67571083531476,139.91286576294746,143.6117120123049,147.34750293211596,147.22030498321155,147.09692679855132,147.09692679855132,147.09692679855132
2007-08-14 00:00:00,125.09997233150891,127.68961296796022,129.88958635092848,132.08486694941075,134.81161560643193,140.15105223101318,143.96694544747416,147.64816269106345,147.41072964192762,147.2566044107392,147.2566044107392,147.2566044107392
2007-08-15 00:00:00,125.10764099356096,127.6296462865401,129.8499329251823,131.75592273874182,134.24915906342903,139.5802678614269,143.15285069941206,146.96390646467006,147.00012158045,146.92228583668134,146.92228583668134,146.92228583668134
2007-08-16 00:00:00,125.07799888914836,127.36028227006753,128.7623290173011,130.63283105566236,130.96054031063215,138.72957462957248,142.48576187998032,147.31788695675158,144.03185766463358,143.03257984837168,143.03257984837168,143.03257984837168
2007-08-17 00:00:00,125.10798395671422,127.30539206118914,128.860801709,129.4885459534549,131.70182247053202,136.97103333672135,140.0648316482907,145.40683026516928,144.13579801019574,143.5013079052864,143.5013079052864,143.5013079052864
2007-08-20 00:00:00,125.21162134688495,127.61602850143214,129.01984814390036,130.56170924824266,132.62078017779524,136.0489935694972,141.62625519802577,145.2212083181118,142.0970314521201,141.1325040973708,141.1325040973708,141.1325040973708
2007-08-21 00:00:00,125.24914654995705,127.54164877013511,128.85022449572068,129.79882104983417,132.53371535998113,137.22340469759285,138.01397376374135,141.41081315436148,139.7412096776466,139.046829878244,139.046829878244,139.046829878244
2007-08-22 00:00:00,125.34016222243768,127.661008020189,129.2448786018628,130.1676747868109,131.89219282085813,135.80999063499326,138.84792179587754,141.74268066759362,138.5956756403789,137.63683118577384,137.63683118577384,137.63683118577384
2007-08-23 00:00:00,125.40071206713341,127.79177230050473,129.26440023676054,130.45330449576576,132.52249606142783,136.9555483551676,137.24492388968156,140.46193517540098,138.56975404763446,137.83833254402248,137.83833254402248,137.83833254402248
2007-08-24 00:00:00,125.45247704446611,127.81303471850556,129.42049419144257,130.7794732647638,132.84517369068706,137.41931570643465,138.51517105030695,142.09913113525224,140.65502448350082,139.9989377950292,139.9989377950292,139.9989377950292
2007-08-27 00:00:00,125.56559457801663,127.97538694838013,129.51492712630238,131.00836590705308,133.73860616416394,137.92845063792453,139.87894503214142,143.7390129083122,142.435449261744,141.79983341205727,141.79983341205727,141.79983341205727
2007-08-28 00:00:00,125.61201247478294,128.08959760698258,129.7801674134313,131.10529379939197,133.7170139112868,138.4605027182467,139.15890427700077,142.35740630376094,140.70413747984378,140.01001684960158,140.01001684960158,140.01001684960158
2007-08-29 00:00:00,125.66908488121189,128.10891799879226,129.75540097160024,130.9504772934574,133.1786322248567,138.1676873580002,139.18191274847953,143.08616293087601,141.91356280657467,141.30313859752195,141.30313859752195,141.30313859752195
2007-08-30 00:00:00,125.72194785298073,128.23512262852077,129.86442125769514,131.22314964667413,133.8510511801612,138.91032344110403,140.33364058433523,143.60856880981228,141.4870221482458,140.7058630067701,140.7058630067701,140.7058630067701
2007-08-31 00:00:00,125.80522193473168,128.3564906637459,130.19830069491334,131.27538345082104,133.96763723325688,139.23714115333516,139.32004598697094,143.08413066168322,142.06012867201667,141.47621660483685,141.47621660483685,141.47621660483685
2007-09-03 00:00:00,125.86537817615867,128.46480608011692,130.12675949578778,131.51973728039965,134.21128209143836,139.33342378560855,140.69329110078098,144.21293628315263,142.4305310955179,141.70817204504849,141.70817204504849,141.70817204504849
2007-09-04 00:00:00,125.93323472978702,128.58489719684593,130.24592736307645,131.7514684373486,134.68361397711487,139.8712094971464,141.17080667520992,144.9816308817096,143.52626870195263,142.86009083202973,142.86009083202973,142.86009083202973
2007-09-05 00:00:00,125.98756146697063,128.6480272416552,130.29631280906057,131.81922629301746,134.72343050001862,140.0290185628728,140.76820387062293,144.27090813461723,142.76893923568383,142.09644090915893,142.09644090915893,142.09644090915893
2007-09-06 00:00:00,126.02943582298485,128.67131475571057,130.30307183460894,131.73687909842187,134.3224417642543,139.24587450229978,140.79061352032113,145.0603897324841,143.9839959567721,143.3851963495082,143.3851963495082,143.3851963495082
2007-09-10 00:00:00,126.09047812139313,128.67184713543816,130.36682108065028,131.74283247499804,134.38431882569307,139.3931081497823,141.4492211904946,145.01184543128755,142.85326061234537,142.06155948751038,142.06155948751038,142.06155948751038
2007-09-11 00:00:00,126.14890627224244,128.66386493494298,130.27088808105944,131.56695499241522,134.0704114828569,138.9463606442973,140.0074718004746,144.2649433926681,143.44942412721406,142.8993891381658,142.8993891381658,142.8993891381658
2007-09-12 00:00:00,126.22457544591498,128.77333946459757,130.39568773868095,131.66633294686164,134.30364397716036,139.31466971622606,140.61524471372766,144.46117089674843,143.01650575558585,142.35369552537787,142.35369552537787,142.35369552537787
2007-09-13 00:00:00,126.31566573444161,128.89426430535372,130.64264571241904,131.99276332424893,134.60453760772398,139.74567411621848,141.0792142916734,144.68912016069578,142.92537644725277,142.20501079573745,142.20501079573745,142.20501079573745
2007-09-14 00:00:00,126.33041793636099,128.93758246774684,130.62332403039653,132.0351657235931,134.77082091232433,140.0328321890603,141.06357249661605,144.3796636323723,142.38134971100772,141.62001001904764,141.62001001904764,141.62001001904764
2007-09-17 00:00:00,126.38498764656684,128.99630297533528,130.7251236140089,132.16796850561755,135.194842014705,140.11030556934892,141.87339584519185,145.73879006408947,144.2736887075642,143.60365027735955,143.60365027735955,143.60365027735955
2007-09-18 00:00:00,126.47147920427196,129.02153992013822,130.75447064311052,132.13948409949688,135.27141746593156,140.18580555135202,141.78591312325884,145.85035380961725,144.56391012763552,143.91100448173324,143.91100448173324,143.91100448173324
