,DDI 0.5y,DDI 1y,DDI 1.5y,DDI 2y,DDI 3y,DDI 4y,DDI 5y,DDI 6y,DDI 7y,DDI 8y
2023-07-18 00:00:00,111.02060545913005,83.46028240872964,83.99956636999278,86.83070081308713,94.42866560513457,102.22143764508469,109.97903331400973,115.68281155350417,122.01040130980296,127.21482867551259
2023-07-19 00:00:00,110.48280950064617,82.9641703263373,83.4987222813577,86.30491524913705,93.86272302434983,101.64405056249569,109.36578604990919,115.0436414555814,121.34472435836493,126.52688675642946
2023-07-20 00:00:00,110.77116680736533,83.20823059497725,83.71689116760835,86.47910439713237,93.92182259632096,101.59479140448288,109.23990126589013,114.82612221514408,121.06440188968088,126.20276902724932
2023-07-21 00:00:00,110.20501827406252,82.66957204645976,83.15201862696057,85.86475527090951,93.21522973745292,100.81203099848567,108.34311128760613,113.89547049966554,120.1762185720864,125.40382590063997
2023-07-24 00:00:00,109.4181195167303,81.93728951919373,82.40455410541712,85.091514200332,92.33152445067907,99.8094253870559,107.3657629669845,112.94998099826442,119.13222822176456,124.33324505231147
2023-07-25 00:00:00,109.84698106985766,82.25146110723516,82.71330431234078,85.40140377706638,92.62579712333859,100.08783415795038,107.64318455562612,113.31614351025526,119.50004174779185,124.70385691613643
2023-07-26 00:00:00,109.25308774219718,81.82722439015417,82.3046366624346,84.97791746118828,92.25347170842365,99.72845901512471,107.19899265622739,112.86782482975713,119.11095396703008,124.35030788404596
2023-07-27 00:00:00,109.69362713826654,82.12964701836981,82.57254008529213,85.15131057235409,92.31292992634839,99.71724341191813,107.09477521306293,112.67036126198924,118.86041989740242,124.04213950845566
2023-07-28 00:00:00,109.21666034267655,81.7740379297332,82.2231393897618,84.84992778616828,92.03509211107794,99.45237785915441,106.79375550604968,112.33590321581754,118.57463047728574,123.84372360175463
2023-07-31 00:00:00,109.22260463981645,81.77439631246597,82.21947599159607,84.84269668860324,91.99075233628405,99.3442649003749,106.63678055889788,112.14301956773308,118.34520832393633,123.57890824144118
2023-08-01 00:00:00,110.67485926942796,82.84477693013014,83.28265179050004,85.95677221890485,93.16863048983907,100.52635945344235,107.86963120188932,113.42835200913362,119.6773596016195,124.94831386378948
2023-08-02 00:00:00,110.92266368530483,83.03805979215895,83.48257084664691,86.15191774146581,93.3998882809112,100.76747100339456,108.04900276974914,113.4734157811543,119.63239497296307,124.87144323908498
2023-08-03 00:00:00,112.69962398627767,84.36626192047717,84.81517348669075,87.51940126176243,94.8057117367848,102.18297868074441,109.3722329013513,114.69564186852094,120.84310445713534,126.06069353180266
2023-08-04 00:00:00,112.2281165660103,84.03980288856084,84.51782980604712,87.27642681881227,94.65934937732922,102.1371557006537,109.39574523594493,114.74670268237124,120.90174342336418,126.11042883400027
2023-08-07 00:00:00,112.93733500569651,84.57848257047286,85.06615101324184,87.84132522901999,95.26010547540751,102.77494646057141,110.07678861379749,115.46302045162722,121.65561731739109,126.89621194298728
2023-08-08 00:00:00,112.95548524763358,84.60936953134478,85.1169503726194,87.9320597543022,95.41971303798081,102.930227730644,110.25193522752294,115.75607406200665,122.0065163092101,127.26645371645208
2023-08-09 00:00:00,113.05155879812419,84.6710186073727,85.16901039187637,87.97871050541748,95.47059889583451,103.04873533815704,110.43470803646127,115.96166942542503,122.23872835394013,127.5208495274005
2023-08-10 00:00:00,112.21422256018128,84.03558541070431,84.51784234524902,87.26579293222683,94.62211300754826,102.099695077219,109.3951290097746,114.83460750772942,121.01754091565604,126.21826466184316
2023-08-11 00:00:00,112.92013888916662,84.53329240207728,84.98037094515524,87.65123137875655,94.91504355985812,102.3771811076007,109.75298682336057,114.97860777527647,120.99485054714398,126.21177782613033
2023-08-14 00:00:00,114.30594821409072,85.5356728333518,85.95342865908547,88.62395986316363,95.86294150850898,103.31788586342158,110.70866942392017,116.01687064720043,122.10752097626074,127.33753985503071
2023-08-15 00:00:00,114.95467995244,86.0235872872296,86.44631452193352,89.13565471376346,96.40882037810496,103.79040182338345,111.1927897734452,116.65990226494222,122.77566961177122,127.89140745911136
2023-08-16 00:00:00,114.70304947505682,85.80736264698324,86.20280429127165,88.87180706925851,96.07410320066487,103.33412448106434,110.5136610192752,115.79849409413274,121.79438766536602,126.79659232578308
2023-08-17 00:00:00,114.87766973799549,85.93968685846026,86.33607797507747,88.99912382185863,96.19951473799524,103.46256960411743,110.59011323364516,115.82270052794009,121.80142532885013,126.78776626786356
2023-08-18 00:00:00,114.36295302942175,85.56368280938489,85.96838988586363,88.63763711945859,95.82043273849017,103.05890839663397,110.17339956265907,115.4026421406549,121.36966058472865,126.34797098058047
2023-08-21 00:00:00,114.55488230167623,85.66966869364656,86.03845472106079,88.68319173560444,95.78611377807114,102.93798473705529,109.95371673149461,115.08619717147012,120.97739412747005,125.88277895775974
