date;CDS Argentina;CDS Australia;CDS Austria;CDS Belgium;CDS Brazil;CDS Chile;CDS China;CDS Colombia;CDS Denmark;CDS Finland;CDS France;CDS Germany;CDS Greece;CDS Hungary;CDS Indonesia;CDS Ireland;CDS Italy;CDS Japan;CDS Kazakhstan;CDS Korea;CDS Malaysia;CDS Mexico;CDS Netherlands;CDS Panama;CDS Peru;CDS Philippines;CDS Poland;CDS Portugal;CDS Qatar;CDS Russia;CDS Saudi Arabia;CDS South Africa;CDS Spain;CDS Sweden;CDS Thailand;CDS Turkey;CDS Ukraine;CDS United Kingdom;CDS United States;CDS Venezuela
2016-10-07;92.096539964;108.388654092;109.3997035309;109.2287217076;108.5487828511;108.0221418157;109.5563471831;111.1462600768;106.8403116901;105.8729940765;108.3396175485;106.5531842476;55.1601480224;139.7856687682;119.0301875102;115.4678985159;108.2923749654;109.1788787016;118.6155165719;113.1691000184;111.1364286959;111.821513932;107.2250698137;112.2307633036;113.9201607501;116.8275729775;111.5807822756;100.9195229873;107.90007961;114.0329311141;105.1027468385;110.5308894128;111.656144383;106.8345389082;112.2378267316;113.9236624647;;107.3631370013;153.539419798;89.9933908652
2016-10-10;92.0361032578;108.4009499939;109.4248904161;109.284011232;108.5798422278;108.0296848631;109.6740434072;111.1873779575;106.872431551;105.8954930764;108.3739553847;106.6100099942;55.1474147908;139.8121636641;119.1416625314;115.4674382065;108.6486406942;109.1728685114;118.5190210619;113.1969005969;111.2877802935;111.8562075669;107.258129478;112.2881669109;113.9729892935;117.1502495982;111.5993405709;101.5457329355;107.908514794;113.8945305315;105.1033879827;110.4894646871;111.6961109458;106.8321238633;112.2687461467;113.9270817909;;107.368548188;153.5338939356;89.9632213294
2016-10-11;92.0190795147;108.413354366;109.4393107653;109.3244517355;108.6228961259;107.9358860212;109.5489411904;111.0685256626;106.8822165194;105.9088088713;108.3733939351;106.6158741922;55.1337145227;139.7918797656;118.9998745728;115.5069160515;108.6963958134;109.1798231888;118.5913785678;113.1694639995;111.1212978021;112.1243670174;107.2736425884;112.3169207738;113.9485906754;116.6928233483;111.5511096418;101.7764037846;107.8911952544;113.4528828711;105.0507161799;109.7807522246;111.7385183442;106.8463384649;112.0515497066;113.687764841;;107.3474170649;153.5684517339;90.265266858
2016-10-12;92.2534521158;108.3977150623;109.4687505953;109.3330869213;108.8403631371;108.05403928;109.5287332526;111.2519689869;106.9080757359;105.9423096976;108.3601697563;106.6054557465;55.1383207973;139.8321447193;118.9515180987;115.5061855146;108.6721498331;109.1716792887;118.5024247956;113.1646422374;111.0886407579;112.3765944521;107.2754486537;112.3530337494;114.0514818804;116.6734913429;111.5520901634;101.7056619852;107.9003143656;113.1627839613;105.1456990738;109.8110874002;111.732761238;106.8421894314;111.3899396252;113.519647158;;107.3148083883;153.5721852003;89.7680518131
2016-10-13;92.3117372664;108.3893812788;109.4397863216;109.2981753339;108.9140660508;108.1389854116;109.4624726963;111.2984724677;106.8605761063;105.9174048972;108.3645940874;106.6071117754;55.1045433892;139.9046711258;118.8803068051;115.4040706769;108.6192638092;109.1812406782;118.4108331575;113.1356183806;111.0111153797;112.4818111973;107.2793080807;112.4221959309;114.110403103;116.6467472144;111.6142793453;101.8317692335;107.9498459449;113.2301510801;105.4446040413;110.0121774179;111.6832590055;106.8451222899;111.3974126964;113.5888824811;;107.3366255648;153.6793822454;89.4257581373
2016-10-14;92.2193200971;108.3914200821;109.3965116577;109.3291373792;108.8055997593;108.0208382166;109.4855351008;111.1824864468;106.9332339312;105.9204573815;108.379200109;106.6241379986;55.1422801291;139.8739957273;119.0079245059;115.4268346977;108.7067308964;109.2298314534;118.4441255094;113.1471090218;111.0635135579;112.3964656048;107.2716565797;112.3535148313;114.0114585519;116.6994968124;111.5721685998;102.053523866;107.9803642695;113.3743298238;105.5427410556;110.0801791027;111.782732047;106.8475837802;111.5189391831;113.7975011531;;107.3468555129;153.6908359977;88.8413860099
2016-10-17;91.8661191575;108.3357196731;109.3596455476;109.3306324364;108.7019998223;107.9480546747;109.4322314675;111.0909087542;106.8651943333;105.9123316117;108.3503813714;106.6193983555;55.1245596027;139.9202569815;118.8271103299;115.4221010303;108.7380112415;109.1687999362;118.3768557755;113.1252259944;110.9292445386;112.3917277334;107.2729970089;112.3177710813;113.9637041252;116.6953081832;111.5650605665;102.164976529;108.0177716076;113.2226845674;105.6667602302;109.8995856295;111.8172353734;106.8485194725;111.4644049279;113.6378408153;;107.3109770827;153.6945620362;88.1851500347
2016-10-18;91.9100404776;108.3328434709;109.3631006073;109.296326139;108.8204425207;108.0047877096;109.5115557373;111.1880653292;106.8685942352;105.9156971434;108.361577296;106.6229775105;55.1502742968;139.9239148596;118.8497894724;115.4619197174;108.8469111919;109.1886305162;118.4136210558;113.1706551397;110.9292407584;112.4864913265;107.2763896195;112.4203416221;114.0294587163;116.7634738541;111.5941240159;102.2411095101;107.9841308366;113.482100495;105.7523681827;110.0529405034;111.9431717301;106.8530196601;111.537744372;113.6420084163;;107.2944072385;153.7109382739;87.1531868536
2016-10-19;92.1518169797;108.3428395847;109.3986986612;109.3247129489;108.9993739501;108.2328469342;109.5579178255;111.4086197817;106.8715186586;105.9185946134;108.3386283446;106.620393955;55.1833229599;139.9277028527;118.9795179734;115.4287353937;108.8350800194;109.2103128309;118.4377561171;113.1818232069;110.9940939603;112.6248602356;107.2902567811;112.6047654839;114.1789096286;116.9774603591;111.6026286657;102.3592212008;108.0507462828;113.7826480789;105.9065412858;110.4917517075;111.9388554585;106.855930017;111.6526323556;113.9775935468;;107.2877372442;153.7267310362;87.6166669594
2016-10-20;92.307242773;108.3578449352;109.3529267022;109.3400988532;109.0535731837;108.2562148363;109.6158282897;111.672744977;106.872398506;105.9194678566;108.3259779447;106.6251501339;55.1975653628;139.9527305254;119.0218220126;115.4307798039;108.8863171503;109.2185364481;118.5454511528;113.1752382937;111.0952852534;112.6812497136;107.2921162685;112.6661536726;114.2619076641;116.9864845532;111.6051562716;102.3300571502;108.0852420288;113.8650552847;106.1747553203;110.6189441163;111.8862948763;106.8567747222;111.6992363377;114.1230919157;;107.3000780355;153.7301156331;88.7015062154
2016-10-21;92.5157854558;108.3351353547;109.3513561361;109.341079801;109.0684850203;108.2441356615;109.5807386097;111.8299117168;106.8706385361;105.9177273021;108.313685255;106.6230951128;55.2010573591;139.9583546221;118.9669756069;115.4313358861;108.8687345196;109.2254741258;118.5762880467;113.1676735252;111.0236602133;112.7313162489;107.2890356137;112.8136099766;114.3786042012;116.927529561;111.6065834281;102.3434388104;108.1156535531;113.8937600471;106.2501054604;110.6233539774;111.9248460999;106.8549227921;111.636590762;114.1896904912;;107.2992798813;153.7511410433;88.6111342666
2016-10-24;92.6467104444;108.3652930307;109.3538436834;109.3535671637;109.2156650598;108.297643609;109.6672508132;111.9489953163;106.8727862403;105.9198094346;108.3168308966;106.6245847568;55.1095907278;140.079445498;119.0999707871;115.473415833;109.0876180214;109.2275211163;118.6546107705;113.2073950337;111.1425833559;112.8293268402;107.276814862;112.8989202968;114.4265957158;117.0912609729;111.6136639946;102.6559450503;108.1804857001;114.0557552431;106.3565564929;110.8501339241;111.983370537;106.8568834316;111.7599682287;114.3402799896;;107.3027892458;153.7564225924;89.4284210764
2016-10-25;92.6231041112;108.3589330084;109.3990789975;109.3472831782;109.068922134;108.2613279836;109.6667670491;111.8847548985;106.8441441295;105.9183201834;108.3032895296;106.6227457961;55.1515059602;140.2114543904;119.1220239379;115.4378511277;108.8770039464;109.2359363395;118.7673476921;113.1732269018;111.1895566534;112.7779761512;107.3070433453;112.8824034576;114.3136633813;117.202967381;111.6182529165;102.5987799835;108.2029736994;114.0879199534;106.341374284;110.8510946084;111.9342435681;106.8542889901;111.8471642093;114.2731281505;;107.3021956709;153.8001401669;90.016810842
2016-10-26;92.4942509021;108.3585662991;109.3514395089;109.3398903817;108.7831076673;108.1755563813;109.6044718375;111.6843683681;106.8803578332;105.9183185935;108.3183298328;106.6071242715;55.6804713135;140.1773162307;118.985117406;115.3526042428;108.8281609225;109.229335937;118.7717776323;113.1541554599;111.1006017443;112.5785875549;107.3040632377;112.7515758569;114.1929896115;117.1208126258;111.6204285276;102.7391026497;108.0883833638;113.897899584;106.3717429738;110.5297356365;111.9073032275;106.8552160283;111.8391355861;114.0122420255;;107.3034182923;153.8328805895;88.9254802496
2016-10-27;92.2352103172;108.3536283042;109.3336391482;109.3507124554;108.5827002706;108.1235862218;109.5677009589;111.585855297;106.8698680046;105.9170251516;108.3276757202;106.6094946813;55.8551648472;140.182534903;118.9362561527;115.3751561801;108.8979428624;109.2282568638;118.6864917281;113.1460107634;111.0783982529;112.3905281079;107.3058951482;112.6863361171;114.0531327619;117.1279143057;111.6188515769;102.9562348653;108.0874673635;113.8806264496;106.4849213382;110.3655946604;111.9808718937;106.8528170105;111.8392183493;113.888883706;;107.3023845935;153.841103967;87.969615426
2016-10-28;92.1763585255;108.3617840346;109.3211179428;109.313643743;108.4976609431;108.1131142401;109.5332537412;111.4789678255;106.8632078341;105.8193839275;108.2895180779;106.5891080191;55.9024979724;140.1879134266;118.9581810639;115.3610429632;108.6765513225;109.2199098791;118.7707705471;113.1331570271;111.0127328354;112.0779484236;107.290688185;112.576134638;114.0052751146;117.0945429113;111.6175426949;102.7588676122;108.0964993871;114.0915203133;106.3749097564;110.4505749426;111.8498485909;106.7914052086;111.790350751;113.8495468861;;107.2912260588;153.8410722473;87.901753277
2016-10-31;92.2215596445;108.3721712827;109.3332202551;109.3160684297;108.6237393411;108.1009013615;109.4359985452;111.4065523497;106.8759060925;105.8308864993;108.2900169381;106.6067003516;55.8819952935;140.4106442785;118.8345346275;115.3348559834;108.6233226724;109.2313999812;118.8458594065;113.1274589445;110.9471591593;112.0739585153;107.2943525825;112.6266788325;114.024739797;117.0381965659;111.6249373028;102.6168658783;108.1200741207;114.1151457515;106.423796742;110.9900175715;111.8443161184;106.794698914;111.8086470995;113.7008628673;;107.3293699712;153.8300972061;87.7540029282
2016-11-01;91.8979972235;108.3673967046;109.3353062711;109.3198134199;108.3571133148;107.9604625015;109.4213549451;111.2256290571;106.8797068548;105.8359299093;108.2938476269;106.61231451;56.1045413357;140.4587401088;118.7798632227;115.3038991496;108.3786556893;109.253709027;118.7984436509;113.1043325574;110.8718462212;111.8575799678;107.2963794858;112.5698598046;113.8742117643;116.972216501;111.6278857181;102.6997667829;108.1021964043;113.8914296956;106.4195551468;110.8610057402;111.8212687676;106.7966286678;111.7887974176;113.4645391039;;107.3461966611;153.8265225587;87.7560825643
2016-11-02;91.6112334325;108.3440196321;109.3376137317;109.2880508776;107.988019176;107.819450647;109.3558031331;110.8609750478;106.8818804965;105.8386339989;108.2822448824;106.6143451665;56.185256041;140.4536664082;118.6549049407;115.3335508356;108.3824854313;109.2295515687;118.5959439505;113.0342295473;110.8262864198;111.5899793753;107.3402557838;112.4024054221;113.7426115759;116.9663263324;111.6301779899;102.5611823648;108.0991678619;113.3990916301;106.2984287373;110.9346590655;111.8291019397;106.7985109671;111.7783051713;113.2973605405;;107.333927746;153.8108259397;87.3813205542
2016-11-03;91.6179933328;108.3557401881;109.3852989709;109.3478253865;107.9412495782;107.8177382246;109.3452041741;110.8407871004;106.879416973;105.9406352979;108.29696651;106.602426806;56.2031536319;140.4706162772;118.6307828446;115.348341434;108.3524807367;109.2441486712;118.6085083626;113.0003512022;110.8156391827;111.5373144189;107.3036453005;112.3681495313;113.8045132324;116.9586974262;111.6321619288;102.7177052483;108.1051180886;113.4321806262;106.4115624892;111.1746372443;111.8628382025;106.8426997943;111.7814219996;113.3326637272;;107.4042803179;153.7860999662;87.2183118512
2016-11-04;91.9031319543;108.3461559398;109.3450859037;109.3106288367;108.0292711932;107.8391894363;109.3642495734;110.8543040234;106.8738777852;105.8984877397;108.3000299722;106.6119515641;56.4701377258;140.4713403673;118.530594925;115.29299822;108.2614522598;109.2598034208;118.5541598378;112.9448578198;110.8046217713;111.6285175382;107.3029441451;112.4214868135;113.8132058505;116.9576215071;111.6220981197;102.6340825919;108.0960234105;113.418379231;106.2815252051;111.1448281687;111.7646641359;106.77531463;111.7740884638;112.8628686578;;107.3323320238;153.7766086673;87.2829670182
2016-11-07;92.4992881872;108.3674836456;109.346676447;109.3547399291;108.8566004179;108.0928895473;109.5798122563;111.3385280492;106.8848411071;105.9250480117;108.3117189792;106.5745872523;56.4299911037;140.4523181471;118.964025689;115.3749488082;108.4492161635;109.2535417427;118.8231147554;113.0191046802;111.0756976169;112.4506818089;107.308957218;112.8973728969;114.007371915;117.2059652693;111.6261151207;102.7978448081;108.1346622606;113.9459067265;106.4395089982;111.5440380244;111.8886798019;106.8479809134;111.9423922907;113.0017791377;;107.3664868632;153.7361857379;88.08418392
2016-11-08;92.7221659373;108.3804749749;109.3356034346;109.3511189841;109.0226477245;108.0877168019;109.5643065145;111.4990553366;106.9458198333;105.9277429469;108.2893350528;106.5432391843;56.4673630683;140.4772582549;118.9878067069;115.3974252665;108.5433712327;109.2966237051;118.954480598;112.9980079103;111.0407291994;112.569677306;107.3055787108;113.0194331951;113.9971647012;117.2297225614;111.6269369955;102.9544982771;108.2323236291;114.2178679022;106.5729789533;111.9069440149;111.9123300769;106.8439907633;111.9800953723;113.2836795366;;107.3747923412;153.7317802831;89.0379746807
2016-11-09;92.7431641285;108.2925550783;109.2929136669;109.262466335;108.6905830418;107.7606753406;109.4574475603;111.3166978737;106.846931311;105.8618099915;108.2194493195;106.5474359643;56.4354831948;140.4345891695;118.6487162984;115.3307134488;108.3394417094;109.2241137439;118.9869737203;112.8830172604;110.8069787739;111.774113415;107.290792257;112.7208241237;113.7740336144;117.1102223901;111.5788761264;102.6982877742;108.2311593487;114.1905052802;106.4014584928;111.5667966155;111.7245877734;106.7712441171;111.9429391485;113.0435025139;;107.3451440857;153.4084428081;89.0081265492
2016-11-10;91.4726164617;108.3545827042;109.2639167752;109.3216678415;106.8094725711;107.3341552194;109.0964587922;110.0688653938;106.8118188239;105.8276986931;108.1670699739;106.5097865433;56.5207468288;140.066244198;117.9830946728;115.2742856561;108.2931994676;109.2790870996;118.8038049189;112.6715059433;110.3368358002;110.4544114565;107.2762413951;112.0342806749;113.0826334044;116.7597056231;111.3404628462;102.7292991466;108.003524285;113.8534371609;106.3223041389;110.8297400872;111.7385903954;106.6953940186;111.9222493041;112.3532687948;;107.3395002622;153.3786722661;88.0899251263
2016-11-11;91.5782661001;108.2999822504;109.1724697105;109.1335938503;106.9589923545;107.3697438253;109.016455765;110.1991646795;106.7765586178;105.7557043926;108.0029230898;106.4501499897;56.4128173643;139.7545259048;117.2618613026;115.1855460063;108.0062421482;109.2260506443;118.4766010953;112.597054125;109.6967472124;110.4773723343;107.2886962453;112.1957935911;113.1821161474;116.6031275333;111.220300792;102.518347946;107.7898263096;113.4074252825;106.0402821099;110.1470718013;111.5438831774;106.6471433291;111.8655777151;112.1379742602;;107.3369004389;153.3358407394;87.9761288009
2016-11-14;91.0524987036;108.1928889873;109.1277221363;109.0943673346;106.3493672507;107.1568194432;108.8222479333;109.6546030943;106.7552105627;105.7590056814;107.9065193296;106.3904410198;56.0621302002;139.4840962025;116.8896228437;115.1079769256;107.861956829;109.2232745711;118.2808271819;112.5134047841;109.1254874037;110.117593988;107.2585723077;111.8252056461;112.7438306402;116.2079439656;110.8318971906;102.3733896878;107.3371765644;113.316483713;105.8629280126;109.805287589;111.3971153583;106.636367348;111.6893599956;111.6990624224;;107.3263720662;153.3500375379;86.9041830877
2016-11-15;92.0926968944;108.2676391255;109.146827137;109.1329292155;107.6207643348;107.9497669989;109.0638185252;110.6785632491;106.8008636562;105.804279532;107.9501446657;106.4094587311;56.2398323826;139.559905532;117.5180563539;115.1580197517;108.0351536265;109.2267384757;118.7226690755;112.6076378958;109.7188741487;111.2983080281;107.2056865625;112.5281756228;113.5797504913;116.5368490425;110.9526688401;102.6715056021;107.5299248452;114.0728513664;106.1629263697;110.3747391227;111.5024506656;106.6582682133;111.8808225378;112.4061171824;;107.3417856542;153.3606676349;87.2083230346
2016-11-16;91.6495966131;108.2994943806;109.1338455601;109.103455826;107.3112518503;107.8303619152;109.0433198287;110.4776260654;106.8020949937;105.83043981;107.9160535538;106.4031600007;56.3484796988;139.3810853618;117.5476997833;115.1413004834;107.8687349651;109.238706534;118.6658593059;112.5732807424;109.1423453044;111.1003833317;107.1436157581;112.4034011481;113.4426520816;116.4801846755;111.0183312035;102.9372787281;107.7271822378;113.8327029822;106.1122258854;110.3857221156;111.4673574063;106.6806217702;111.8327415417;112.2201360593;;107.3428878728;153.3706816168;87.1241071242
2016-11-17;91.3009342091;108.3007405658;109.1042543191;109.06598922;107.086000579;107.5997829166;109.0310386983;110.1899750907;106.813259687;105.8074949943;107.8560415967;106.4552087437;56.4765112453;139.4304093353;117.5736110435;115.0287161162;107.5823810865;109.2441057218;118.7541878939;112.5529782567;108.8361665442;110.6161279862;107.1428951148;112.0896720533;113.0545821803;116.4473672455;111.1310902643;102.7430718392;107.7943517844;113.983687017;106.3160484669;110.587897857;111.2764234431;106.6622207614;111.8413771176;112.3258935937;;107.3373946866;153.3919775247;87.2332556356
2016-11-18;91.0343261964;108.2695107695;109.1085826181;109.0396391571;107.0048405308;107.5423211346;108.8861034631;110.0083964397;106.8149194645;105.8139326255;107.7971260818;106.4325919811;56.4564217977;139.0748142199;117.4772251613;115.026206427;107.743637909;109.2359924927;118.6945338745;112.5427089785;108.6275234796;110.0988587118;107.149393508;111.8444058464;112.8806362107;116.2277885722;111.2652913278;102.732602626;107.8320799564;113.7737189544;106.2929532177;110.3838621919;111.2720323995;106.6790553473;111.8470287899;112.0775963012;;107.3353630396;153.384943463;87.1278771767
2016-11-21;91.0599362227;108.2483625178;109.0912339728;109.0162346157;107.224342153;107.7639242756;108.9609112563;110.1354925674;106.8173302119;105.8385695894;107.8027668264;106.4450439874;56.6078415659;139.2809806098;117.8396402138;115.0070170096;107.6153810112;109.2394152335;118.8559403446;112.6094273743;108.8482748933;110.2528083629;107.1613020169;111.9862901915;112.9945166373;116.4033286694;111.2927044718;102.7609457747;107.9949694998;114.0578188467;106.6284751361;110.6876056835;111.1679578709;106.6850773511;111.9065526622;112.3213975448;;107.3483061166;153.4149267223;86.9075844043
2016-11-22;91.2644741706;108.313016504;109.0360392725;109.0178832203;107.4950256064;107.9429325062;109.0643888063;110.3465884417;106.8212790162;105.8489095943;107.809743408;106.4395131211;56.7216471016;139.3747657587;118.0313831781;114.9555835475;107.5214542557;109.2514143407;118.9965734757;112.6801227948;109.0748429447;110.5281052275;107.1718998128;112.215030206;113.0843017443;116.6336964843;111.3331708414;102.9333479041;108.1557740356;114.3124756671;106.8398941173;110.9841251232;111.095592084;106.6867861635;111.9841845012;112.368524259;;107.3559130615;153.4071338094;86.9009851568
2016-11-23;91.1423380057;108.3050407169;109.02115563;108.9972926896;107.3675888759;107.8931763381;109.0487874166;110.3010627264;106.8246942137;105.8550179008;107.753847279;106.4134190083;56.678857411;139.2085274697;117.9417955288;114.9360605001;107.1148991329;109.2571822003;119.0247339378;112.6506843371;109.0244213456;110.4662406232;107.1678163193;112.1746172698;112.9929893222;116.6063270905;111.3207218008;102.8482538521;108.1327477714;114.1020504128;106.8190105037;110.8200691142;111.0529120994;106.6738814641;112.002010326;112.0893055196;;107.3670690271;153.4233783596;86.598747383
2016-11-24;91.1342105135;108.2977515794;109.0508633235;108.9737552907;107.4030658338;107.866640243;108.9927666031;110.3835270098;106.8212600941;105.8532669305;107.819003588;106.4335826764;56.6038964386;139.2731453741;117.873675931;114.919868297;107.1293854497;109.2471192093;119.0970785432;112.6087112393;108.8583391304;110.4564835586;107.1720656855;112.1678917676;113.0043655171;116.5864535005;111.3180738008;102.8282576546;108.1326218038;114.1621033001;106.7825628738;111.0236641706;111.0691330314;106.6676140465;111.9977224931;112.1293463335;;107.3561709221;153.4010900197;86.5023960325
2016-11-25;91.1246007849;108.2903789935;109.0280146145;108.9797070073;107.2267901722;107.8664676539;109.0047010168;110.4178026861;106.8222347593;105.8584750328;107.8057384496;106.4692881052;56.644887631;139.2580022747;117.868398903;114.8757844324;107.1520794678;109.2560763457;119.1037470984;112.6312552204;108.846163095;110.4197903204;107.1703578966;112.1680188096;113.0484878933;116.6021831558;111.3216598745;102.8956316254;108.1353412918;114.0925306813;106.796533637;110.9798282336;111.0599895462;106.6684299357;111.9798114471;111.9424655013;;107.3572650823;153.4261742732;86.5557760229
2016-11-28;91.2539402676;108.3339863494;109.0044100999;108.9181211286;107.5542876167;107.9993736373;109.0369035367;110.5367309259;106.8025827705;105.8327774106;107.7166210471;106.3989628219;56.6118291325;139.2747461266;117.9157278315;114.900053085;106.9202854823;109.2549197498;119.1820956439;112.6225945778;108.8476377275;110.6095697236;107.110045459;112.2588783293;113.1570769412;116.692014968;111.337160166;102.6983390557;108.1520763562;114.2479068387;106.8521566074;111.3750631786;110.9261232986;106.6359628173;111.9827293552;112.1732570135;;107.338980675;153.4112425643;86.3796416196
2016-11-29;91.3216059319;108.3375773814;109.0258506972;108.9139844202;107.6499296755;108.0871855018;109.1070697797;110.5016052401;106.8919001573;105.8598199045;107.7623092248;106.3986068833;56.6527343105;139.277181446;118.1016408965;114.9547433194;107.2685924066;109.2539455087;119.1557551981;112.662264288;109.029581816;110.6815913048;107.1200154671;112.2666401186;113.1974820953;116.7731656446;111.3446187496;102.85714866;108.1403377101;114.1043035805;106.7834325921;111.2115319172;111.0900050834;106.6383794889;112.0490289384;112.2940573024;;107.3531203481;153.3985342405;86.0263465101
2016-11-30;90.8503265675;108.3415526315;109.0287318452;108.8656318039;107.7721198862;108.1676419133;109.1576739791;110.8242134087;106.8706478454;105.8624537565;107.7664524293;106.4194855769;56.6523311852;139.2817019234;118.2402027883;114.9400793435;107.1383587739;109.2691525333;119.2111292253;112.7161060526;109.2607755387;110.9209812202;107.1711252027;112.3756983718;113.2556964915;116.9119317457;111.332272651;102.8684091959;108.1729575703;114.220976794;106.8205119184;111.4310524569;111.0464529998;106.6787728809;112.1020993903;112.4279891272;;107.3349135378;153.3776722023;86.3161188022
2016-12-01;90.1573592662;108.3415281689;109.0350008153;108.8621396342;107.1182048515;108.0553092775;109.1476240852;110.6817235153;106.8628811616;105.8705058454;107.7869604037;106.4271645397;56.6177689277;139.1897452051;117.9132507174;114.9527683549;107.2345893306;109.2605911675;119.2870293136;112.7164674466;109.2236299542;110.7181834425;107.1747310577;112.2403676681;113.0160407566;116.895744069;111.3107831517;102.9094774445;108.151613359;114.3025989623;106.8816999798;111.1667661429;111.0921314399;106.6743265764;112.1178107653;111.6631105696;;107.3347600818;153.3911993754;86.4517744408
2016-12-02;90.2832443654;108.3158611851;109.0323404873;108.8833253327;107.0185723588;108.1339085439;109.1360785587;110.7328844743;106.8706526075;105.8524632339;107.8460748409;106.3904243386;56.6519759466;139.2056307885;117.9613486999;115.032836329;107.5725001011;109.2555775682;119.3983657814;112.7543787776;109.2927429467;110.8096761847;107.1706331685;112.2650779549;113.0792921193;117.1506313597;111.3121858253;103.0407175485;108.1536617834;114.5119403201;106.8625392377;111.2586080748;111.2047916301;106.6884261898;112.1798509319;111.7032074298;;107.3405210408;153.3910367841;86.7653328415
2016-12-05;90.5943871057;108.3343365233;109.0738596479;108.8928273022;107.3653675345;108.4619227459;109.1905084481;111.0813127529;106.8646020999;105.8505751265;107.8357820877;105.9914722764;56.6639759729;139.2486803339;118.1878794971;115.0545048363;107.4461685385;109.2763024111;119.4797056676;112.9236003327;109.7166075978;111.1753691441;107.1834887948;112.5579847422;113.4376040772;117.0850729995;111.320956894;103.0224192117;108.1795984729;114.7800124589;106.9761756999;111.5346573642;111.2509918779;106.69510455;112.2078463698;112.0312333793;;107.331731861;153.3966684001;87.5780404717
2016-12-06;91.1064873627;108.351624091;109.0814771952;108.8920385883;107.694341465;108.6661555933;109.2917210499;111.5288382609;106.8338697254;105.8901478664;107.8419260547;106.3913191154;56.6277167433;139.2713735404;118.5534095255;114.9926223238;107.6539793702;109.2574269122;119.6594805;113.0198282697;109.9327223933;111.5409782248;107.1541926682;112.7311102863;113.6815062966;117.2542494797;111.3306182773;103.1188586546;108.1819720283;115.0140264058;106.9938638176;111.7494043835;111.4311845212;106.7561818054;112.3343512721;112.4503275095;;107.3636955547;153.4852491537;88.3052736441
2016-12-07;91.6055943671;108.3882265514;109.1590228424;108.8912923662;108.0191992015;108.8212723436;109.3942117022;112.0182818601;106.8523824546;105.9047506308;107.896329469;106.3944069981;56.6297127545;139.3533771689;118.8540474694;115.1261701911;107.7814719827;109.2908654404;119.9410198392;113.1069878366;110.2607102563;112.0836176143;107.1737429862;113.037586758;113.9758872234;117.4235287417;111.3483962453;103.366627167;108.257594504;115.233013132;106.9298303404;112.1094177131;111.5067763085;106.8305034847;112.4605483618;112.927981632;;107.3757337031;153.4893706527;88.7424766987
2016-12-08;91.5874405002;108.4124340296;109.1627304868;108.9201600149;108.0550296812;108.8483528361;109.4072653727;111.952095811;106.9275133748;105.9298393333;107.9115825958;106.4035474031;56.8451879474;139.3563021895;118.9168215032;115.1868334486;107.7744092755;109.2956100198;120.0958694264;113.1084984978;110.3334674236;112.0219039374;107.1636861434;113.0486733894;113.9669555145;117.4851133993;111.3516967589;103.1659065402;108.3449141399;115.4289533664;107.1006484362;112.1265212785;111.4771515523;106.8088148218;112.5211495031;112.7223875028;;107.4122500376;153.5192180702;88.9204648417
2016-12-09;91.4153997147;108.4041650737;109.1506852476;108.8962770044;108.1455188953;108.7997269603;109.4194825176;111.9616339831;106.9336265887;105.9311147773;107.835562013;106.4019245264;56.8200366261;139.4514639659;118.936677222;115.1662279682;107.6133009551;109.2657273003;120.1565844958;113.1340251468;110.3045954913;112.0306331117;107.1623531059;112.9897181618;113.9219210371;117.487558455;111.3612543883;102.7763463328;108.3321112108;115.5408699096;107.0668716018;112.1302923671;111.3124944471;106.8317649328;112.4750401464;112.7555943838;;107.3969875988;153.4925987409;88.5484036819
2016-12-12;90.9271856252;108.4212577985;109.1582993119;108.8766532578;108.1596018813;108.800721565;109.3296575355;112.0578340239;106.9091395573;105.9262134917;107.8833400439;106.3997451937;56.7434032156;139.4634622322;118.8031757572;115.2344330712;107.857419968;109.2920110062;120.4036734278;113.1655748822;110.2125542973;112.1426702679;107.1697704143;113.0483844087;113.9741318377;117.5078482656;111.3753729919;102.9339628569;108.4380889652;115.9638262961;107.2971704574;112.257478491;111.4443600513;106.8303749945;112.5997689344;112.6337643657;;107.5944117275;153.5294175081;88.94076478
2016-12-13;90.4362638451;108.4181082688;109.1679909547;108.8837257722;108.1263670749;108.7122354689;109.3292271883;112.1077309823;106.9774697307;105.9443397828;107.8850631785;106.4159868689;56.8385830898;139.5284330873;118.8516069775;115.2418746709;108.0699758085;109.372084008;120.5940153706;113.1689645814;110.3373833888;112.1659577304;107.1616548034;113.0966854023;113.9957237469;117.5557371339;111.3842765141;103.0175340518;108.4787320301;116.1986306631;107.4331921015;112.5171707062;111.5872511941;106.8502870005;112.6625691889;112.7846547675;;107.7011524851;153.4779465915;89.2533724434
2016-12-14;90.3757655207;108.4389933041;109.1878743594;108.8768106434;108.0658302212;108.4184899459;109.2890721715;112.1027794311;106.9582787798;105.9839586863;107.9069439499;106.4100111748;56.8422061281;139.5062540563;118.6728331454;115.2218205578;108.2688119849;109.3957472486;120.8222514066;113.101825593;110.1422676257;112.1747446284;107.278360078;113.0379678488;113.9031889406;117.4411234631;111.3863334695;103.0089109163;108.4822133637;116.5208216053;107.4699478607;112.749875393;111.6170190996;106.8304808284;112.6824093773;113.1079502495;;107.7051118578;153.5021026426;88.8691529772
