,1y ahead,2y ahead,3y ahead,4y ahead
2007-11-28,10.34034907597536,9.567761806981519,9.04517453798768,8.54517453798768
2007-11-29,10.337611225188228,9.56570841889117,9.043805612594113,8.543805612594113
2007-11-30,10.334873374401095,9.56365503080082,9.042436687200547,8.542436687200547
2007-12-03,10.326659822039698,9.557494866529774,9.03832991101985,8.53832991101985
2007-12-04,10.323921971252567,9.555441478439425,9.036960985626283,8.536960985626283
2007-12-05,10.321184120465436,9.67413415468857,9.044845995893223,8.535592060232716
2007-12-06,,9.672436687200547,9.04312114989733,9.0
2007-12-07,,9.799281314168379,9.049281314168377,9.0
2007-12-10,,9.79312114989733,9.043121149897331,9.0
2007-12-11,,9.791067761806982,9.041067761806982,9.0
2007-12-12,,9.789014373716633,9.039014373716633,9.0
2007-12-13,,9.786960985626283,9.160554414784395,9.00640657084189
2007-12-14,,10.023271731690624,9.284907597535934,9.011635865845312
2007-12-17,,10.019164955509925,9.278747433264888,8.769164955509925
2007-12-18,,10.017796030116358,9.517796030116358,9.017796030116358
2007-12-19,,10.016427104722792,9.516427104722792,9.016427104722792
2007-12-20,,10.02258726899384,9.515058179329227,9.015058179329227
2007-12-21,,10.020533880903491,9.513689253935661,9.01368925393566
2007-12-24,,10.014373716632445,9.509582477754963,9.009582477754961
2007-12-26,,10.010266940451745,9.50684462696783,9.00684462696783
2007-12-27,,10.008213552361395,9.505475701574264,9.005475701574264
2007-12-28,,10.006160164271046,9.504106776180699,9.004106776180699
2007-12-31,,10.0,9.5,9.0
2008-01-02,10.747433264887063,9.998288843258043,9.498288843258042,8.998288843258043
2008-01-03,10.87457905544148,9.996919917864476,9.496919917864476,8.996919917864476
2008-01-04,10.743326488706366,9.99555099247091,9.49555099247091,8.99555099247091
2008-01-07,10.737166324435318,9.991444216290212,9.491444216290212,8.991444216290212
2008-01-08,10.735112936344969,9.990075290896646,9.490075290896646,8.990075290896646
2008-01-09,10.860123203285422,9.988706365503079,9.48870636550308,8.99435318275154
2008-01-10,10.857713894592745,9.987337440109513,9.487337440109515,8.993668720054757
2008-01-11,11.098288843258043,9.985968514715948,9.485968514715948,8.996632443531828
2008-01-14,11.204654346338126,9.98186173853525,9.48186173853525,9.0
2008-01-15,11.20123203285421,9.980492813141684,9.480492813141684,8.995318275154004
2008-01-16,11.197809719370294,9.979123887748118,9.479123887748118,8.994989733059548
2008-01-17,11.194387405886378,9.977754962354553,9.47775496235455,8.994661190965093
2008-01-18,11.190965092402463,9.976386036960987,9.476386036960985,9.0
2008-01-21,11.194558521560575,10.208418891170432,9.472279260780288,9.0
2008-01-22,11.191820670773442,10.206365503080082,9.470910335386723,9.0
2008-01-23,11.18908281998631,10.204312114989733,9.469541409993155,9.0
2008-01-24,11.186344969199178,10.202258726899384,9.46817248459959,9.0
2008-01-25,11.183607118412047,10.200205338809035,9.466803559206024,9.0
2008-01-28,11.17539356605065,10.194045174537989,9.462696783025326,8.981348391512661
2008-01-29,11.172655715263518,10.191991786447637,9.46132785763176,8.971382614647501
2008-01-30,11.169917864476385,10.18993839835729,9.459958932238193,8.970369609856263
2008-01-31,11.167180013689254,10.18788501026694,9.458590006844627,8.979295003422314
2008-02-01,11.164442162902123,10.18583162217659,9.45722108145106,8.989733059548255
2008-02-06,11.163655030800822,10.292662559890488,9.450376454483232,8.988090349075975
2008-02-07,11.14801505817933,10.173511293634496,9.449007529089664,8.98776180698152
2008-02-08,11.145277207392198,10.171457905544148,9.447638603696097,8.97381930184805
2008-02-11,11.1370636550308,10.1652977412731,9.4435318275154,8.986447638603696
2008-02-12,11.13432580424367,10.163244353182751,9.442162902121835,8.98611909650924
2008-02-13,11.131587953456537,10.161190965092402,9.44079397672827,9.0
2008-02-14,11.128850102669404,10.159137577002054,9.439425051334702,9.0
2008-02-15,11.142217659137579,10.2709787816564,9.438056125941136,9.0
2008-02-18,11.150924024640656,10.367898699520877,9.433949349760438,9.0
2008-02-19,11.148870636550308,10.365160848733744,9.432580424366872,9.0
2008-02-20,11.146817248459959,10.362422997946611,9.431211498973306,9.0
2008-02-21,11.127926078028747,10.256522929500342,9.42984257357974,9.0
2008-02-22,11.125544147843943,10.254113620807665,9.428473648186175,9.0
