date;2y Note;5y Note;10y Note;10y Note Ultra;30y Bond;30y Bond Ultra
2007-11-08;130.4027405899;165.1587228196;321.476879244;;241.9108973356;
2007-11-09;130.4027405899;165.4195977765;322.5118691968;;243.2364364991;
2007-11-12;;;;;;
2007-11-13;130.2562974433;164.9453443425;321.746876623;;242.6399438755;
2007-11-14;130.2172459376;164.8268165538;321.3868801177;;242.6399438755;
2007-11-15;130.627286748;165.7753234218;323.6368582759;;244.7608065371;
2007-11-16;130.6761011302;165.8701741086;323.8618560917;;245.092191328;
2007-11-19;130.9787502998;166.5341289162;325.4818403656;;246.4840074496;
2007-11-20;130.9885131762;166.628979603;325.8868364341;;246.5502844078;
2007-11-21;131.2228222107;166.9608858687;326.5618298816;;247.0805000732;
2007-11-22;;;;;;
2007-11-23;131.2130593343;167.0083823501;326.7418281342;;247.8758235713;
2007-11-26;131.554429815;168.1734108564;330.0006467553;;252.1175488944;
2007-11-27;131.2130593343;167.5076599017;328.1901919658;;249.5990244838;
2007-11-28;130.9107026228;166.8895339171;326.5155212856;;248.0747538612;
2007-11-29;131.1252783536;167.4839187464;328.0996692264;;249.8641323165;
2007-11-30;131.1545386805;167.5552848718;327.9186237474;;248.538593153;
2007-12-03;131.4373885073;168.2924019504;329.9101240159;;250.3281704392;
2007-12-04;131.4764022765;168.411250385;330.0459081251;;250.3943479819;
2007-12-05;131.4861557188;168.4587326941;330.0459081251;;249.5990244838;
2007-12-06;131.2228127766;167.8880890187;328.4617601843;;247.3456079059;
2007-12-07;130.9204560651;167.0321235055;326.0629075882;;244.2306902871;
2007-12-10;130.852181969;166.7944266378;325.5197711513;;243.3689904154;
2007-12-11;131.300840315;168.1496697011;329.0954193606;;247.0143225305;
2007-12-12;131.0082370459;167.3650703133;327.1944418316;;245.2911216179;
2007-12-13;130.8229216421;166.7944266378;325.5650325211;;242.83877475;
2007-12-14;130.5595786998;166.2712652715;324.2977141684;;241.3806816702;
2007-12-17;130.7156337767;166.6755782033;325.3387256724;;242.5074893746;
2007-12-18;130.8716888536;167.1748557548;326.8323508737;;244.6945295789;
2007-12-19;130.9984836036;167.4601775925;327.9186237474;;245.8213372833;
2007-12-20;131.1642921228;167.8168655542;328.8238511422;;247.2130539895;
2007-12-21;130.8424285267;166.7230605124;325.7008166303;;243.8992060808;
2007-12-24;130.7644009883;166.4139975209;324.7050664961;;242.5736669174;
2007-12-25;;;;;;
2007-12-26;130.6376062383;165.8908361546;323.2567026645;;240.7842884621;
2007-12-27;130.8131681998;166.5328459539;325.067157454;;242.7062208337;
2007-12-28;131.0472508151;167.3174453432;327.0586577224;;245.3572991607;
2007-12-31;131.2423196612;167.8168655542;328.4617601843;;246.8153922405;
2008-01-02;131.7202383342;168.9818940604;331.3584878475;;250.0630626065;
2008-01-03;131.8275261995;168.9818940604;331.2227037382;;249.7315784002;
2008-01-04;132.0811156995;169.7664934482;333.0784198975;;250.4607243555;
2008-01-07;131.9835812764;169.7427522944;333.5762949646;;251.1234939373;
2008-01-08;131.9835812764;169.7664934482;333.5762949646;;250.8583861046;
2008-01-09;132.1981570071;170.2420298444;334.4815223593;;251.9849949781;
2008-01-10;132.1493897956;169.7664934482;332.5805448304;;249.0688088184;
2008-01-11;132.4127327379;170.4085032491;334.3909996199;;250.7920097309;
2008-01-14;132.4322396225;170.4559855582;334.5720450988;;251.3222253963;
2008-01-15;132.5102671609;170.9315219544;336.2919771488;;253.5094644315;
2008-01-16;132.5687878147;171.0742542038;336.1109316699;;252.7803184762;
2008-01-17;132.7150894493;171.5972729091;337.6045568712;;254.7024496787;
2008-01-18;132.9004048531;171.9064785616;337.9666478291;;253.6420183479;
2008-01-21;;;;;;
2008-01-22;133.3002959877;173.2617216263;341.3159891897;;256.1605427585;
2008-01-23;133.4856113915;173.6658918971;342.4022620634;;257.5522594647;
2008-01-24;132.92966518;172.0253269962;337.9666478291;;252.3164791844;
2008-01-25;132.9979392762;172.1918003993;339.0529207028;;254.238411556;
2008-01-28;133.0174461608;172.1679165846;338.9171365936;;254.437341846;
2008-01-29;132.8613910839;171.668639033;337.5592955015;;253.0454263089;
2008-01-30;132.8516376416;171.3358348861;336.0204089304;;250.9245636473;
2008-01-31;133.0954736992;171.9539608708;338.1024319383;;253.0454263089;
2008-02-01;133.280789103;172.429497267;339.0529207028;;254.0396800969;
2008-02-04;133.3783235261;172.3581311431;338.3740001567;;252.7803184762;
2008-02-05;133.6221595837;173.0238820978;340.1844549462;;254.0396800969;
2008-02-06;133.5636389299;173.0001409424;339.8223639883;;253.1779802252;
2008-02-07;133.4953648338;172.3820149578;337.5592955015;;249.8641323165;
2008-02-08;133.6416664683;172.8336675393;339.1434434423;;251.786263519;
2008-02-11;133.7099405645;173.1428731918;339.8676253581;;252.9792487661;
2008-02-12;133.6514199106;172.73856026;338.6003070054;;251.3222253963;
2008-02-13;133.8172284298;172.9526586333;338.8718752239;;250.3943479819;
2008-02-14;133.7977215452;172.4532384223;336.6993294765;;246.8817686141;
2008-02-15;133.758707776;172.4771222371;337.2877272831;;248.140931404;
2008-02-18;;;;;;
2008-02-19;133.4270907376;171.5972729091;334.9341360567;;246.1526226588;
2008-02-20;133.1637477954;171.0979953576;333.9836472922;;245.8213372833;
2008-02-21;133.5441320453;172.429497267;337.4235113923;;248.6711470694;
2008-02-22;133.5733923722;172.4771222371;337.468772762;;248.2734853203;
2008-02-25;133.2606885493;171.4728869234;334.9059505116;;245.7966754924;
2008-02-26;133.4659004331;171.9510600604;335.6839501233;;246.1314663618;
2008-02-27;133.4952164165;172.1184565221;335.8670088555;;246.5999326018;
2008-02-28;133.7981482449;173.1943102166;339.0705366685;;249.8129610396;
2008-02-29;134.4137838964;174.8200988823;343.5097109237;;254.0969989567;
2008-03-03;134.4821878577;174.7960706822;343.2808875085;;253.9631227718;
2008-03-04;134.4430998798;174.688505635;342.777475995;;252.4570826297;
2008-03-05;134.2574319849;173.9951904501;340.9011239903;;249.1435801151;
